loan_id,customer_id,account_id,loan_product,principal_amount,interest_rate_annual_pct,tenure_months,issue_date,due_date,loan_status
LOAN000290,CUST000349,ACC000349,salary_advance,2057898,14,15,2025-11-30,2027-02-23,active
LOAN000291,CUST000350,ACC000350,salary_advance,884024,12,11,2025-10-05,2026-08-31,active
LOAN000292,CUST000351,ACC000351,micro_loan,1463218,15,16,2026-03-27,2027-07-20,active
LOAN000293,CUST000352,ACC000352,consumer,2193327,23,13,2025-06-28,2026-07-23,active
LOAN000294,CUST000355,ACC000355,consumer,2500000,24,7,2023-06-16,2024-01-12,active
LOAN000295,CUST000356,ACC000356,micro_loan,2500000,25,18,2026-02-27,2027-08-21,active
LOAN000296,CUST000360,ACC000360,consumer,2500000,19,4,2025-05-14,2025-09-11,active
LOAN000297,CUST000362,ACC000362,consumer,1999638,20,15,2024-01-02,2025-03-27,active
LOAN000298,CUST000363,ACC000363,micro_loan,1901855,12,6,2025-01-14,2025-07-13,active
LOAN000299,CUST000364,ACC000364,salary_advance,2305245,19,12,2025-10-14,2026-10-09,active
LOAN000300,CUST000365,ACC000365,micro_loan,471589,21,3,2023-01-05,2023-04-05,active
LOAN000301,CUST000366,ACC000366,salary_advance,2500000,12,11,2024-01-10,2024-12-05,active
LOAN000302,CUST000367,ACC000367,micro_loan,753985,16,15,2023-01-22,2024-04-16,active
LOAN000303,CUST000368,ACC000368,micro_loan,1992352,14,12,2023-01-09,2024-01-04,active
LOAN000304,CUST000369,ACC000369,micro_loan,1161982,16,9,2024-05-03,2025-01-28,active
LOAN000305,CUST000370,ACC000370,consumer,2500000,23,10,2024-09-29,2025-07-26,active
LOAN000306,CUST000371,ACC000371,consumer,1276053,16,11,2024-04-17,2025-03-13,active
LOAN000307,CUST000373,ACC000373,micro_loan,866881,25,8,2024-05-25,2025-01-20,active
LOAN000308,CUST000374,ACC000374,consumer,2130876,20,4,2023-12-31,2024-04-29,active
LOAN000309,CUST000375,ACC000375,micro_loan,2500000,15,6,2024-06-24,2024-12-21,active
LOAN000310,CUST000377,ACC000377,micro_loan,2500000,12,16,2024-12-20,2026-04-14,active
LOAN000311,CUST000378,ACC000378,salary_advance,1425141,13,15,2026-01-15,2027-04-10,active
LOAN000312,CUST000379,ACC000379,salary_advance,271766,23,3,2025-09-12,2025-12-11,active
LOAN000313,CUST000381,ACC000381,consumer,2500000,13,10,2025-02-09,2025-12-06,active
LOAN000314,CUST000383,ACC000383,micro_loan,1219272,24,15,2025-01-05,2026-03-31,active
LOAN000315,CUST000384,ACC000384,salary_advance,1762437,15,4,2024-05-14,2024-09-11,active
LOAN000316,CUST000385,ACC000385,micro_loan,2500000,14,3,2025-07-07,2025-10-05,active
LOAN000317,CUST000386,ACC000386,salary_advance,2245242,20,7,2024-12-13,2025-07-11,active
LOAN000318,CUST000387,ACC000387,micro_loan,2500000,22,16,2025-05-08,2026-08-31,active
LOAN000319,CUST000388,ACC000388,micro_loan,2179596,15,16,2026-01-01,2027-04-26,active
LOAN000320,CUST000389,ACC000389,micro_loan,294057,18,16,2024-06-15,2025-10-08,active
LOAN000321,CUST000390,ACC000390,micro_loan,2427048,24,10,2025-10-23,2026-08-19,active
LOAN000322,CUST000392,ACC000392,salary_advance,1642566,14,16,2025-09-09,2027-01-02,active
LOAN000323,CUST000393,ACC000393,consumer,1371540,17,18,2023-05-04,2024-10-25,active
LOAN000324,CUST000394,ACC000394,salary_advance,1430702,24,7,2023-10-10,2024-05-07,active
LOAN000325,CUST000395,ACC000395,consumer,1850739,18,6,2023-12-10,2024-06-07,active
LOAN000326,CUST000396,ACC000396,consumer,2500000,23,6,2023-01-07,2023-07-06,active
LOAN000327,CUST000397,ACC000397,micro_loan,1492056,17,12,2025-06-19,2026-06-14,active
LOAN000328,CUST000398,ACC000398,consumer,1976083,18,5,2026-01-04,2026-06-03,active
LOAN000329,CUST000401,ACC000401,micro_loan,639421,24,3,2025-04-11,2025-07-10,active
LOAN000330,CUST000402,ACC000402,consumer,1087847,13,7,2025-07-25,2026-02-20,active
LOAN000331,CUST000403,ACC000403,salary_advance,1724749,16,17,2023-08-25,2025-01-16,active
LOAN000332,CUST000404,ACC000404,salary_advance,2479796,14,5,2025-03-17,2025-08-14,active
LOAN000333,CUST000405,ACC000405,micro_loan,738909,16,6,2024-02-05,2024-08-03,active
LOAN000334,CUST000406,ACC000406,consumer,1903159,19,16,2023-11-03,2025-02-25,active
LOAN000335,CUST000407,ACC000407,consumer,2500000,16,17,2025-09-05,2027-01-28,active
LOAN000336,CUST000408,ACC000408,consumer,2500000,17,16,2024-11-02,2026-02-25,active
LOAN000337,CUST000409,ACC000409,micro_loan,924943,21,13,2024-03-20,2025-04-14,active
LOAN000338,CUST000410,ACC000410,consumer,1618151,20,9,2024-07-27,2025-04-23,active
LOAN000339,CUST000411,ACC000411,consumer,2364445,19,9,2024-02-29,2024-11-25,active
LOAN000340,CUST000413,ACC000413,consumer,888393,15,15,2023-06-22,2024-09-14,active
LOAN000341,CUST000414,ACC000414,salary_advance,2500000,12,15,2026-01-28,2027-04-23,active
LOAN000342,CUST000415,ACC000415,salary_advance,1893226,24,13,2023-06-10,2024-07-04,active
LOAN000343,CUST000416,ACC000416,micro_loan,2431431,17,7,2025-10-20,2026-05-18,active
LOAN000344,CUST000417,ACC000417,salary_advance,1928499,16,18,2025-08-22,2027-02-13,active
LOAN000345,CUST000418,ACC000418,micro_loan,464442,22,4,2024-01-09,2024-05-08,active
LOAN000346,CUST000420,ACC000420,micro_loan,2488498,16,3,2024-09-24,2024-12-23,active
LOAN000347,CUST000421,ACC000421,consumer,2500000,23,13,2024-01-28,2025-02-21,active
LOAN000348,CUST000422,ACC000422,micro_loan,2389410,15,10,2025-01-04,2025-10-31,active
LOAN000349,CUST000424,ACC000424,salary_advance,1299246,20,13,2024-11-04,2025-11-29,active
LOAN000350,CUST000426,ACC000426,micro_loan,695545,19,12,2025-07-20,2026-07-15,active
LOAN000351,CUST000427,ACC000427,micro_loan,1770521,18,5,2025-07-25,2025-12-22,active
LOAN000352,CUST000428,ACC000428,salary_advance,901521,19,4,2024-12-31,2025-04-30,active
LOAN000353,CUST000429,ACC000429,micro_loan,333067,20,14,2026-03-02,2027-04-26,active
LOAN000354,CUST000431,ACC000431,micro_loan,1672188,22,18,2025-05-27,2026-11-18,active
LOAN000355,CUST000432,ACC000432,consumer,634740,24,8,2025-03-03,2025-10-29,active
LOAN000356,CUST000433,ACC000433,consumer,2500000,13,4,2024-12-21,2025-04-20,active
LOAN000357,CUST000435,ACC000435,micro_loan,1797511,23,11,2024-09-25,2025-08-21,active
LOAN000358,CUST000436,ACC000436,salary_advance,2500000,12,11,2024-02-14,2025-01-09,active
LOAN000359,CUST000437,ACC000437,consumer,427914,20,14,2024-08-27,2025-10-21,active
LOAN000360,CUST000438,ACC000438,consumer,1798411,23,11,2023-06-02,2024-04-27,active
LOAN000361,CUST000440,ACC000440,micro_loan,2500000,24,6,2024-05-01,2024-10-28,active
LOAN000362,CUST000441,ACC000441,micro_loan,627336,20,18,2025-06-16,2026-12-08,active
LOAN000363,CUST000442,ACC000442,micro_loan,2500000,20,18,2024-05-09,2025-10-31,active
LOAN000364,CUST000444,ACC000444,micro_loan,615433,22,9,2024-07-30,2025-04-26,active
LOAN000365,CUST000445,ACC000445,consumer,2500000,24,17,2025-11-05,2027-03-30,active
LOAN000366,CUST000446,ACC000446,micro_loan,2183928,20,7,2023-04-07,2023-11-03,active
LOAN000367,CUST000447,ACC000447,consumer,1539245,22,13,2024-07-27,2025-08-21,active
LOAN000368,CUST000448,ACC000448,consumer,2001415,23,17,2023-09-02,2025-01-24,active
LOAN000369,CUST000449,ACC000449,micro_loan,2500000,17,6,2024-02-22,2024-08-20,active
LOAN000370,CUST000450,ACC000450,micro_loan,2500000,20,9,2024-10-27,2025-07-24,active
LOAN000371,CUST000451,ACC000451,consumer,516082,22,6,2023-06-17,2023-12-14,active
LOAN000372,CUST000452,ACC000452,salary_advance,2500000,22,6,2023-08-29,2024-02-25,active
LOAN000373,CUST000453,ACC000453,salary_advance,2402938,21,8,2025-02-06,2025-10-04,active
LOAN000374,CUST000455,ACC000455,salary_advance,2183085,21,8,2024-03-06,2024-11-01,active
LOAN000375,CUST000456,ACC000456,micro_loan,1426010,16,11,2026-03-18,2027-02-11,active
LOAN000376,CUST000457,ACC000457,consumer,1009762,17,7,2024-01-28,2024-08-25,active
LOAN000377,CUST000459,ACC000459,micro_loan,479955,20,4,2023-02-27,2023-06-27,active
LOAN000378,CUST000460,ACC000460,consumer,2500000,19,16,2023-10-06,2025-01-28,active
LOAN000379,CUST000461,ACC000461,salary_advance,1678650,12,7,2025-07-24,2026-02-19,active
LOAN000380,CUST000462,ACC000462,salary_advance,1116297,21,15,2026-03-26,2027-06-19,active
LOAN000381,CUST000463,ACC000463,micro_loan,1701367,14,13,2025-07-16,2026-08-10,active
LOAN000382,CUST000465,ACC000465,micro_loan,2290806,14,6,2025-05-13,2025-11-09,active
LOAN000383,CUST000466,ACC000466,micro_loan,1820392,15,18,2025-08-31,2027-02-22,active
LOAN000384,CUST000467,ACC000467,consumer,1542678,24,9,2023-12-08,2024-09-03,active
LOAN000385,CUST000468,ACC000468,micro_loan,1776241,20,17,2024-04-17,2025-09-09,active
LOAN000386,CUST000469,ACC000469,consumer,302724,24,18,2026-02-03,2027-07-28,active
LOAN000387,CUST000470,ACC000470,salary_advance,1368926,12,3,2025-12-21,2026-03-21,active
LOAN000388,CUST000471,ACC000471,micro_loan,2500000,15,11,2024-01-02,2024-11-27,active
LOAN000389,CUST000472,ACC000472,salary_advance,2500000,25,4,2025-03-25,2025-07-23,active
LOAN000390,CUST000473,ACC000473,consumer,634676,22,6,2025-03-25,2025-09-21,active
LOAN000391,CUST000474,ACC000474,consumer,824047,14,3,2023-06-15,2023-09-13,active
LOAN000392,CUST000475,ACC000475,micro_loan,2500000,12,6,2023-07-20,2024-01-16,active
LOAN000393,CUST000476,ACC000476,consumer,2500000,12,4,2025-12-23,2026-04-22,active
LOAN000394,CUST000477,ACC000477,micro_loan,2364373,23,12,2024-09-02,2025-08-28,active
LOAN000395,CUST000478,ACC000478,consumer,560925,14,15,2023-06-04,2024-08-27,active
LOAN000396,CUST000480,ACC000480,salary_advance,2271910,24,5,2024-03-09,2024-08-06,active
LOAN000397,CUST000482,ACC000482,consumer,1135695,19,11,2024-07-06,2025-06-01,active
LOAN000398,CUST000483,ACC000483,micro_loan,500001,21,16,2026-03-24,2027-07-17,active
LOAN000399,CUST000485,ACC000485,consumer,1979762,16,8,2026-03-08,2026-11-03,active
LOAN000400,CUST000486,ACC000486,micro_loan,1298581,12,10,2024-08-18,2025-06-14,active
LOAN000401,CUST000487,ACC000487,salary_advance,1987513,19,16,2024-05-02,2025-08-25,active
LOAN000402,CUST000488,ACC000488,salary_advance,1275651,13,18,2026-03-01,2027-08-23,active
LOAN000403,CUST000489,ACC000489,micro_loan,563207,23,14,2026-03-11,2027-05-05,active
LOAN000404,CUST000490,ACC000490,salary_advance,2322465,17,15,2025-08-31,2026-11-24,active
LOAN000405,CUST000491,ACC000491,micro_loan,515763,23,11,2026-03-09,2027-02-02,active
LOAN000406,CUST000495,ACC000495,micro_loan,2341800,21,18,2025-09-06,2027-02-28,active
LOAN000407,CUST000497,ACC000497,consumer,2102797,20,4,2023-09-06,2024-01-04,active
LOAN000408,CUST000498,ACC000498,salary_advance,1714358,21,16,2026-02-16,2027-06-11,active
LOAN000409,CUST000499,ACC000499,micro_loan,858762,12,7,2024-11-22,2025-06-20,active
LOAN000410,CUST000500,ACC000500,salary_advance,1590617,14,4,2023-03-25,2023-07-23,active
LOAN000411,CUST000501,ACC000501,micro_loan,2500000,25,3,2025-06-04,2025-09-02,active
LOAN000412,CUST000502,ACC000502,consumer,694604,15,17,2026-01-21,2027-06-15,active
LOAN000413,CUST000503,ACC000503,micro_loan,1241724,16,7,2025-06-07,2026-01-03,active
LOAN000414,CUST000506,ACC000506,consumer,2500000,18,5,2025-01-20,2025-06-19,active
LOAN000415,CUST000507,ACC000507,micro_loan,2099893,25,15,2025-10-26,2027-01-19,active
LOAN000416,CUST000508,ACC000508,micro_loan,893123,24,7,2024-08-18,2025-03-16,active
LOAN000417,CUST000509,ACC000509,salary_advance,2500000,13,8,2023-07-15,2024-03-11,active
LOAN000418,CUST000510,ACC000510,salary_advance,2500000,24,4,2025-02-24,2025-06-24,active
LOAN000419,CUST000511,ACC000511,salary_advance,1058199,13,15,2025-06-12,2026-09-05,active
LOAN000420,CUST000512,ACC000512,consumer,1171634,13,11,2023-01-10,2023-12-06,active
LOAN000421,CUST000513,ACC000513,salary_advance,2342071,22,12,2024-03-03,2025-02-26,active
LOAN000422,CUST000515,ACC000515,salary_advance,1485455,16,16,2025-02-02,2026-05-28,active
LOAN000423,CUST000518,ACC000518,micro_loan,1320744,19,12,2026-02-25,2027-02-20,active
LOAN000424,CUST000520,ACC000520,consumer,1004211,16,13,2024-11-10,2025-12-05,active
LOAN000425,CUST000521,ACC000521,consumer,425638,19,10,2024-04-19,2025-02-13,active
LOAN000426,CUST000522,ACC000522,consumer,1838085,13,9,2024-08-11,2025-05-08,active
LOAN000427,CUST000523,ACC000523,salary_advance,2500000,25,4,2025-04-14,2025-08-12,active
LOAN000428,CUST000524,ACC000524,consumer,2458931,22,12,2023-09-11,2024-09-05,active
LOAN000429,CUST000525,ACC000525,salary_advance,2111893,15,7,2023-03-22,2023-10-18,active
LOAN000430,CUST000526,ACC000526,micro_loan,667977,21,15,2023-02-17,2024-05-12,active
LOAN000431,CUST000528,ACC000528,consumer,2500000,14,8,2024-08-11,2025-04-08,active
LOAN000432,CUST000529,ACC000529,salary_advance,1841861,25,3,2025-02-02,2025-05-03,active
LOAN000433,CUST000530,ACC000530,salary_advance,780248,14,8,2025-03-29,2025-11-24,active
LOAN000434,CUST000531,ACC000531,salary_advance,1068903,22,14,2025-11-12,2027-01-06,active
LOAN000435,CUST000532,ACC000532,micro_loan,1506617,23,8,2024-04-21,2024-12-17,active
LOAN000436,CUST000533,ACC000533,consumer,1222609,14,4,2023-02-26,2023-06-26,active
LOAN000437,CUST000534,ACC000534,consumer,2229226,24,6,2024-09-26,2025-03-25,active
LOAN000438,CUST000535,ACC000535,salary_advance,2186064,14,11,2025-02-13,2026-01-09,active
LOAN000439,CUST000536,ACC000536,consumer,1238471,23,9,2024-04-19,2025-01-14,active
LOAN000440,CUST000537,ACC000537,salary_advance,880320,13,18,2023-07-07,2024-12-28,active
LOAN000441,CUST000538,ACC000538,micro_loan,770884,22,4,2024-03-05,2024-07-03,active
LOAN000442,CUST000541,ACC000541,micro_loan,1960411,22,16,2026-02-13,2027-06-08,active
LOAN000443,CUST000542,ACC000542,micro_loan,708329,23,16,2026-02-14,2027-06-09,active
LOAN000444,CUST000543,ACC000543,micro_loan,669447,25,18,2024-07-13,2026-01-04,active
LOAN000445,CUST000544,ACC000544,consumer,1419055,15,10,2025-04-12,2026-02-06,active
LOAN000446,CUST000545,ACC000545,micro_loan,1318343,18,10,2024-04-23,2025-02-17,active
LOAN000447,CUST000546,ACC000546,consumer,2500000,23,14,2023-02-24,2024-04-19,active
LOAN000448,CUST000548,ACC000548,consumer,2500000,17,12,2026-03-27,2027-03-22,active
LOAN000449,CUST000549,ACC000549,consumer,2405399,18,14,2025-01-09,2026-03-05,active
LOAN000450,CUST000550,ACC000550,salary_advance,1076794,19,16,2025-03-26,2026-07-19,active
LOAN000451,CUST000551,ACC000551,salary_advance,1984652,21,5,2025-08-16,2026-01-13,active
LOAN000452,CUST000553,ACC000553,salary_advance,2228154,20,5,2023-12-21,2024-05-19,active
LOAN000453,CUST000554,ACC000554,consumer,2500000,24,14,2024-06-26,2025-08-20,active
LOAN000454,CUST000555,ACC000555,consumer,1977840,22,4,2023-03-30,2023-07-28,active
LOAN000455,CUST000556,ACC000556,salary_advance,809137,20,15,2023-10-13,2025-01-05,active
LOAN000456,CUST000557,ACC000557,micro_loan,1207601,25,12,2025-11-01,2026-10-27,active
LOAN000457,CUST000558,ACC000558,consumer,2475116,15,4,2025-03-12,2025-07-10,active
LOAN000458,CUST000559,ACC000559,salary_advance,2500000,24,11,2023-08-20,2024-07-15,active
LOAN000459,CUST000561,ACC000561,salary_advance,1071994,18,11,2024-02-25,2025-01-20,active
LOAN000460,CUST000562,ACC000562,salary_advance,877124,12,6,2024-08-02,2025-01-29,active
LOAN000461,CUST000563,ACC000563,consumer,578795,18,18,2025-05-11,2026-11-02,active
LOAN000462,CUST000564,ACC000564,salary_advance,1887686,20,17,2024-11-27,2026-04-21,active
LOAN000463,CUST000565,ACC000565,consumer,648242,24,11,2023-01-29,2023-12-25,active
LOAN000464,CUST000566,ACC000566,salary_advance,1770904,16,8,2024-04-25,2024-12-21,active
LOAN000465,CUST000567,ACC000567,micro_loan,1173703,22,15,2023-02-22,2024-05-17,active
LOAN000466,CUST000568,ACC000568,salary_advance,482615,21,4,2022-12-25,2023-04-24,active
LOAN000467,CUST000569,ACC000569,micro_loan,1377125,13,11,2024-12-16,2025-11-11,active
LOAN000468,CUST000570,ACC000570,consumer,852466,25,18,2023-01-15,2024-07-08,active
LOAN000469,CUST000571,ACC000571,micro_loan,2500000,25,11,2026-01-23,2026-12-19,active
LOAN000470,CUST000572,ACC000572,micro_loan,2152421,23,8,2023-03-24,2023-11-19,active
LOAN000471,CUST000573,ACC000573,micro_loan,1101078,12,17,2025-08-11,2027-01-03,active
LOAN000472,CUST000574,ACC000574,salary_advance,484569,14,13,2024-04-24,2025-05-19,active
LOAN000473,CUST000575,ACC000575,micro_loan,2500000,20,5,2022-12-20,2023-05-19,active
LOAN000474,CUST000576,ACC000576,salary_advance,1778846,13,4,2023-06-30,2023-10-28,active
LOAN000475,CUST000578,ACC000578,consumer,890837,13,8,2024-09-03,2025-05-01,active
LOAN000476,CUST000579,ACC000579,salary_advance,1646790,21,13,2025-05-04,2026-05-29,active
LOAN000477,CUST000580,ACC000580,micro_loan,809437,17,12,2025-10-29,2026-10-24,active
LOAN000478,CUST000581,ACC000581,consumer,1250099,15,4,2024-11-02,2025-03-02,active
LOAN000479,CUST000582,ACC000582,consumer,949729,13,15,2024-04-03,2025-06-27,active
LOAN000480,CUST000583,ACC000583,salary_advance,953625,14,12,2024-09-06,2025-09-01,active
LOAN000481,CUST000584,ACC000584,micro_loan,1321319,19,17,2026-01-27,2027-06-21,active
LOAN000482,CUST000586,ACC000586,micro_loan,1670529,23,8,2023-09-14,2024-05-11,active
LOAN000483,CUST000587,ACC000587,consumer,478107,23,15,2024-02-24,2025-05-19,active
LOAN000484,CUST000588,ACC000588,salary_advance,2118496,13,4,2024-04-22,2024-08-20,active
LOAN000485,CUST000589,ACC000589,consumer,2500000,24,9,2024-05-24,2025-02-18,active
LOAN000486,CUST000590,ACC000590,micro_loan,953995,12,5,2025-11-17,2026-04-16,active
LOAN000487,CUST000591,ACC000591,consumer,955321,25,10,2025-01-05,2025-11-01,active
LOAN000488,CUST000592,ACC000592,salary_advance,2500000,20,15,2023-11-19,2025-02-11,active
LOAN000489,CUST000594,ACC000594,consumer,2108706,25,18,2023-06-02,2024-11-23,active
LOAN000490,CUST000595,ACC000595,salary_advance,1047254,15,10,2025-09-20,2026-07-17,active
LOAN000491,CUST000596,ACC000596,micro_loan,2500000,13,5,2023-08-23,2024-01-20,active
LOAN000492,CUST000597,ACC000597,micro_loan,2500000,22,5,2023-07-24,2023-12-21,active
LOAN000493,CUST000598,ACC000598,salary_advance,1853453,22,7,2023-09-28,2024-04-25,active
LOAN000494,CUST000599,ACC000599,micro_loan,1947101,23,7,2025-01-01,2025-07-30,active
LOAN000495,CUST000600,ACC000600,consumer,2009342,25,8,2024-12-20,2025-08-17,active
LOAN000496,CUST000606,ACC000606,salary_advance,2500000,20,4,2023-05-09,2023-09-06,active
LOAN000497,CUST000608,ACC000608,consumer,394813,24,9,2024-05-21,2025-02-15,active
LOAN000498,CUST000609,ACC000609,consumer,728068,23,15,2025-08-16,2026-11-09,active
LOAN000499,CUST000610,ACC000610,consumer,364877,16,10,2023-03-18,2024-01-12,active
LOAN000500,CUST000611,ACC000611,salary_advance,851527,13,13,2023-08-22,2024-09-15,active
LOAN000501,CUST000612,ACC000612,micro_loan,1586741,21,14,2025-11-09,2027-01-03,active
LOAN000502,CUST000614,ACC000614,salary_advance,1115652,14,14,2023-09-08,2024-11-01,active
LOAN000503,CUST000616,ACC000616,consumer,2488534,13,18,2022-12-25,2024-06-17,active
LOAN000504,CUST000617,ACC000617,salary_advance,1486319,19,4,2025-06-17,2025-10-15,active
LOAN000505,CUST000618,ACC000618,consumer,1874287,23,5,2024-10-13,2025-03-12,active
LOAN000506,CUST000619,ACC000619,salary_advance,2500000,20,8,2023-07-15,2024-03-11,active
LOAN000507,CUST000621,ACC000621,micro_loan,1417121,23,14,2026-02-15,2027-04-11,active
LOAN000508,CUST000622,ACC000622,consumer,2163260,13,7,2025-03-30,2025-10-26,active
LOAN000509,CUST000623,ACC000623,salary_advance,2086711,12,18,2024-03-04,2025-08-26,active
LOAN000510,CUST000624,ACC000624,consumer,516071,17,14,2024-02-04,2025-03-30,active
LOAN000511,CUST000625,ACC000625,consumer,2089973,12,12,2023-10-08,2024-10-02,active
LOAN000512,CUST000626,ACC000626,consumer,1478032,21,10,2024-03-27,2025-01-21,active
LOAN000513,CUST000627,ACC000627,salary_advance,2356073,23,10,2025-12-02,2026-09-28,active
LOAN000514,CUST000628,ACC000628,micro_loan,1150986,21,17,2026-03-03,2027-07-26,active
LOAN000515,CUST000630,ACC000630,consumer,1336347,19,3,2024-11-12,2025-02-10,active
LOAN000516,CUST000631,ACC000631,micro_loan,2399379,15,11,2023-04-29,2024-03-24,active
LOAN000517,CUST000632,ACC000632,consumer,2500000,15,11,2025-08-14,2026-07-10,active
LOAN000518,CUST000633,ACC000633,micro_loan,1571923,22,4,2023-07-07,2023-11-04,active
LOAN000519,CUST000634,ACC000634,consumer,2500000,15,5,2025-06-26,2025-11-23,active
LOAN000520,CUST000636,ACC000636,micro_loan,1073313,12,16,2024-12-23,2026-04-17,active
LOAN000521,CUST000637,ACC000637,consumer,1820944,21,13,2023-08-11,2024-09-04,active
LOAN000522,CUST000638,ACC000638,micro_loan,1142411,15,4,2024-02-24,2024-06-23,active
LOAN000523,CUST000639,ACC000639,micro_loan,1410485,12,4,2025-08-04,2025-12-02,active
