account_id,customer_id,account_type,currency,opened_at,status,current_balance,available_balance
ACC000383,CUST000383,checking,UGX,2025-01-05,frozen,2613159,2517709
ACC000384,CUST000384,merchant,UGX,2024-05-14,open,1390282,1237562
ACC000385,CUST000385,merchant,UGX,2025-07-07,frozen,973943,725773
ACC000386,CUST000386,wallet,UGX,2024-12-13,open,1618891,1408901
ACC000387,CUST000387,wallet,UGX,2025-05-08,open,797429,439989
ACC000388,CUST000388,wallet,UGX,2026-01-01,open,1264362,1073462
ACC000389,CUST000389,wallet,UGX,2024-06-15,open,2578571,2556231
ACC000390,CUST000390,savings,UGX,2025-10-23,open,2626564,2413844
ACC000391,CUST000391,wallet,UGX,2022-12-30,frozen,3949569,3949569
ACC000392,CUST000392,wallet,UGX,2025-09-09,open,2379041,2239001
ACC000393,CUST000393,wallet,UGX,2023-05-04,frozen,1890000,1756370
ACC000394,CUST000394,savings,UGX,2023-10-10,open,939656,813756
ACC000395,CUST000395,wallet,UGX,2023-12-10,open,768768,605098
ACC000396,CUST000396,checking,UGX,2023-01-07,open,1450474,1169804
ACC000397,CUST000397,savings,UGX,2025-06-19,open,1564443,1441313
ACC000398,CUST000398,checking,UGX,2026-01-04,frozen,1155445,987045
ACC000399,CUST000399,savings,UGX,2024-09-06,open,2991136,2991136
ACC000400,CUST000400,merchant,UGX,2024-01-21,open,2673356,2656516
ACC000401,CUST000401,merchant,UGX,2025-04-11,open,1074066,1036296
ACC000402,CUST000402,checking,UGX,2025-07-25,open,2610847,2530487
ACC000403,CUST000403,savings,UGX,2023-08-25,open,1466717,1308317
ACC000404,CUST000404,checking,UGX,2025-03-17,open,1029438,788358
ACC000405,CUST000405,merchant,UGX,2024-02-05,open,1539900,1476540
ACC000406,CUST000406,wallet,UGX,2023-11-03,frozen,966326,777511
ACC000407,CUST000407,savings,UGX,2025-09-05,open,1141143,875748
ACC000408,CUST000408,savings,UGX,2024-11-02,open,947308,601998
ACC000409,CUST000409,wallet,UGX,2024-03-20,open,3038556,2974311
ACC000410,CUST000410,savings,UGX,2024-07-27,frozen,1752834,1615514
ACC000411,CUST000411,wallet,UGX,2024-02-29,open,1513694,1278129
ACC000412,CUST000412,checking,UGX,2025-03-14,open,2807232,2807232
ACC000413,CUST000413,savings,UGX,2023-06-22,open,2115507,2029847
ACC000414,CUST000414,checking,UGX,2026-01-28,open,1224997,946602
ACC000415,CUST000415,wallet,UGX,2023-06-10,open,1403671,1232021
ACC000416,CUST000416,checking,UGX,2025-10-20,open,1281828,1046263
ACC000417,CUST000417,checking,UGX,2025-08-22,open,1272761,1080026
ACC000418,CUST000418,wallet,UGX,2024-01-09,open,2536226,2515811
ACC000419,CUST000419,savings,UGX,2026-01-10,open,1725141,1725141
ACC000420,CUST000420,savings,UGX,2024-09-24,frozen,1102212,866647
ACC000421,CUST000421,merchant,UGX,2024-01-28,frozen,1928389,1640574
ACC000422,CUST000422,merchant,UGX,2025-01-04,open,2588510,2379190
ACC000423,CUST000423,merchant,UGX,2024-04-02,open,3366489,3366489
ACC000424,CUST000424,checking,UGX,2024-11-04,open,1809373,1689218
ACC000425,CUST000425,merchant,UGX,2025-09-10,open,3011785,3011785
ACC000426,CUST000426,checking,UGX,2025-07-20,open,2488372,2436877
ACC000427,CUST000427,checking,UGX,2025-07-25,open,1826725,1672240
ACC000428,CUST000428,wallet,UGX,2024-12-31,open,1845265,1759440
ACC000429,CUST000429,checking,UGX,2026-03-02,frozen,3941130,3918965
ACC000430,CUST000430,wallet,UGX,2023-11-11,open,1963272,1946107
ACC000431,CUST000431,wallet,UGX,2025-05-27,frozen,2527601,2377696
ACC000432,CUST000432,checking,UGX,2025-03-03,frozen,2611780,2560285
ACC000433,CUST000433,merchant,UGX,2024-12-21,frozen,974190,674380
ACC000434,CUST000434,savings,UGX,2023-04-07,open,4226514,4226514
ACC000435,CUST000435,merchant,UGX,2024-09-25,open,1939813,1768493
ACC000436,CUST000436,merchant,UGX,2024-02-14,open,1688590,1367945
ACC000437,CUST000437,wallet,UGX,2024-08-27,frozen,1805409,1771079
ACC000438,CUST000438,checking,UGX,2023-06-02,open,1999520,1836200
ACC000439,CUST000439,merchant,UGX,2025-02-21,open,3928275,3928275
ACC000440,CUST000440,merchant,UGX,2024-05-01,frozen,676080,390270
ACC000441,CUST000441,savings,UGX,2025-06-16,frozen,1573306,1538976
ACC000442,CUST000442,merchant,UGX,2024-05-09,open,1092834,747524
ACC000443,CUST000443,checking,UGX,2025-05-01,open,2974786,2974786
ACC000444,CUST000444,merchant,UGX,2024-07-30,open,2844259,2809929
ACC000445,CUST000445,merchant,UGX,2025-11-05,open,1409313,1064003
ACC000446,CUST000446,checking,UGX,2023-04-07,open,1116077,910097
ACC000447,CUST000447,merchant,UGX,2024-07-27,open,2095590,1952685
ACC000448,CUST000448,checking,UGX,2023-09-02,open,1452720,1281070
ACC000449,CUST000449,checking,UGX,2024-02-22,frozen,535072,294762
ACC000450,CUST000450,merchant,UGX,2024-10-27,open,2159399,1912749
ACC000451,CUST000451,checking,UGX,2023-06-17,open,1890157,1855827
ACC000452,CUST000452,wallet,UGX,2023-08-29,open,1294413,1049433
ACC000453,CUST000453,wallet,UGX,2025-02-06,open,1307872,1093722
ACC000454,CUST000454,savings,UGX,2023-09-30,frozen,3115192,3098027
ACC000455,CUST000455,wallet,UGX,2024-03-06,open,1675886,1471736
ACC000456,CUST000456,merchant,UGX,2026-03-18,open,1500838,1372348
ACC000457,CUST000457,savings,UGX,2024-01-28,open,2996317,2897657
ACC000458,CUST000458,savings,UGX,2023-10-20,open,3187170,3187170
ACC000459,CUST000459,savings,UGX,2023-02-27,frozen,3565921,3545506
ACC000460,CUST000460,savings,UGX,2023-10-06,open,1020874,675564
ACC000461,CUST000461,checking,UGX,2025-07-24,open,961909,807424
ACC000462,CUST000462,wallet,UGX,2026-03-26,open,1995920,1910095
ACC000463,CUST000463,checking,UGX,2025-07-16,open,1431864,1277379
ACC000464,CUST000464,wallet,UGX,2024-10-25,open,2985696,2985696
ACC000465,CUST000465,merchant,UGX,2025-05-13,frozen,1445836,1231686
ACC000466,CUST000466,savings,UGX,2025-08-31,open,1966160,1802840
ACC000467,CUST000467,savings,UGX,2023-12-08,open,2028446,1891126
ACC000468,CUST000468,merchant,UGX,2024-04-17,open,1880080,1725595
ACC000469,CUST000469,checking,UGX,2026-02-03,open,3110394,3089979
ACC000470,CUST000470,merchant,UGX,2025-12-21,open,1864378,1744223
ACC000471,CUST000471,savings,UGX,2024-01-02,open,957054,611744
ACC000472,CUST000472,savings,UGX,2025-03-25,open,1409159,1137844
ACC000473,CUST000473,savings,UGX,2025-03-25,open,2079099,2044769
ACC000474,CUST000474,merchant,UGX,2023-06-15,open,2776907,2695247
ACC000475,CUST000475,savings,UGX,2023-07-20,open,763970,523660
ACC000476,CUST000476,checking,UGX,2025-12-23,open,769229,528919
ACC000477,CUST000477,checking,UGX,2024-09-02,open,1663235,1438670
ACC000478,CUST000478,merchant,UGX,2023-06-04,open,2166092,2114597
ACC000479,CUST000479,checking,UGX,2025-10-29,open,3572600,3572600
ACC000480,CUST000480,savings,UGX,2024-03-09,frozen,1191931,977781
ACC000481,CUST000481,checking,UGX,2023-12-24,open,3501736,3501736
ACC000482,CUST000482,merchant,UGX,2024-07-06,frozen,2157115,2046290
ACC000483,CUST000483,merchant,UGX,2026-03-24,open,3802814,3780649
ACC000484,CUST000484,savings,UGX,2025-05-12,frozen,2562440,2545275
ACC000485,CUST000485,merchant,UGX,2026-03-08,open,1592763,1421113
ACC000486,CUST000486,wallet,UGX,2024-08-18,open,2226380,2106225
ACC000487,CUST000487,checking,UGX,2024-05-02,open,1482116,1304796
ACC000488,CUST000488,savings,UGX,2026-03-01,open,2481418,2374343
ACC000489,CUST000489,savings,UGX,2026-03-11,open,1743981,1709651
ACC000490,CUST000490,merchant,UGX,2025-08-31,open,933407,727427
ACC000491,CUST000491,checking,UGX,2026-03-09,frozen,2475821,2424326
ACC000492,CUST000492,wallet,UGX,2023-02-22,open,4816991,4816991
ACC000493,CUST000493,savings,UGX,2023-05-09,open,1783191,1783191
ACC000494,CUST000494,merchant,UGX,2024-07-04,open,2325798,2325798
ACC000495,CUST000495,checking,UGX,2025-09-06,open,869951,663971
ACC000496,CUST000496,merchant,UGX,2024-03-05,open,3555045,3555045
ACC000497,CUST000497,merchant,UGX,2023-09-06,open,1577568,1373418
ACC000498,CUST000498,wallet,UGX,2026-02-16,frozen,1073058,918573
ACC000499,CUST000499,merchant,UGX,2024-11-22,open,2656527,2582532
ACC000500,CUST000500,merchant,UGX,2023-03-25,frozen,2579662,2429757
ACC000501,CUST000501,checking,UGX,2025-06-04,open,1818040,1522060
ACC000502,CUST000502,merchant,UGX,2026-01-21,open,3161372,3120542
ACC000503,CUST000503,wallet,UGX,2025-06-07,open,2980776,2873701
ACC000504,CUST000504,merchant,UGX,2023-12-26,open,3509622,3509622
ACC000505,CUST000505,merchant,UGX,2024-04-29,open,2296823,2296823
ACC000506,CUST000506,checking,UGX,2025-01-20,open,1242112,942302
ACC000507,CUST000507,checking,UGX,2025-10-26,open,1358630,1169815
ACC000508,CUST000508,checking,UGX,2024-08-18,open,2420486,2334661
ACC000509,CUST000509,checking,UGX,2023-07-15,open,1478752,1207437
ACC000510,CUST000510,wallet,UGX,2025-02-24,open,631652,391342
ACC000511,CUST000511,merchant,UGX,2025-06-12,open,2390843,2305183
ACC000512,CUST000512,checking,UGX,2023-01-10,open,2035496,1932506
ACC000513,CUST000513,savings,UGX,2024-03-03,open,1440699,1226549
ACC000514,CUST000514,merchant,UGX,2024-10-31,frozen,4048570,4048570
ACC000515,CUST000515,savings,UGX,2025-02-02,open,1049916,912596
ACC000516,CUST000516,wallet,UGX,2023-06-26,open,3296739,3296739
ACC000517,CUST000517,checking,UGX,2025-10-22,open,2203550,2203550
ACC000518,CUST000518,wallet,UGX,2026-02-25,open,2155763,2033273
ACC000519,CUST000519,wallet,UGX,2026-02-06,open,2020619,2003454
ACC000520,CUST000520,savings,UGX,2024-11-10,open,2132703,2046878
ACC000521,CUST000521,savings,UGX,2024-04-19,open,2259228,2237813
ACC000522,CUST000522,checking,UGX,2024-08-11,open,1685728,1514408
ACC000523,CUST000523,wallet,UGX,2025-04-14,open,977645,737335
ACC000524,CUST000524,merchant,UGX,2023-09-11,open,703412,480267
ACC000525,CUST000525,merchant,UGX,2023-03-22,open,1162372,956392
ACC000526,CUST000526,checking,UGX,2023-02-17,open,2512225,2460730
ACC000527,CUST000527,merchant,UGX,2026-01-03,open,2550767,2550767
ACC000528,CUST000528,merchant,UGX,2024-08-11,open,1384054,1118659
ACC000529,CUST000529,savings,UGX,2025-02-02,open,2451179,2279859
ACC000530,CUST000530,savings,UGX,2025-03-29,open,2739483,2687988
ACC000531,CUST000531,savings,UGX,2025-11-12,open,1513274,1410284
ACC000532,CUST000532,checking,UGX,2024-04-21,open,2169628,2046303
ACC000533,CUST000533,checking,UGX,2023-02-26,open,2221625,2118635
ACC000534,CUST000534,savings,UGX,2024-09-26,open,1071991,866011
ACC000535,CUST000535,wallet,UGX,2025-02-13,open,866675,677860
ACC000536,CUST000536,savings,UGX,2024-04-19,open,2702616,2580126
ACC000537,CUST000537,wallet,UGX,2023-07-07,open,2075786,1990126
ACC000538,CUST000538,wallet,UGX,2024-03-05,open,1615866,1547206
ACC000539,CUST000539,merchant,UGX,2024-04-10,frozen,2383181,2383181
ACC000540,CUST000540,wallet,UGX,2023-10-09,open,3051805,3051805
ACC000541,CUST000541,wallet,UGX,2026-02-13,frozen,2054861,1877541
ACC000542,CUST000542,wallet,UGX,2026-02-14,open,2535903,2467243
ACC000543,CUST000543,wallet,UGX,2024-07-13,open,1817183,1765688
ACC000544,CUST000544,savings,UGX,2025-04-12,open,2207958,2087803
ACC000545,CUST000545,wallet,UGX,2024-04-23,open,2209818,2106828
ACC000546,CUST000546,savings,UGX,2023-02-24,open,617597,377287
ACC000547,CUST000547,savings,UGX,2024-05-04,open,3821227,3821227
ACC000548,CUST000548,checking,UGX,2026-03-27,open,1414486,1178921
ACC000549,CUST000549,wallet,UGX,2025-01-09,frozen,857016,616706
ACC000550,CUST000550,wallet,UGX,2025-03-26,open,2113544,2010554
ACC000551,CUST000551,savings,UGX,2025-08-16,open,2253187,2081867
ACC000552,CUST000552,checking,UGX,2025-04-18,open,3791157,3791157
ACC000553,CUST000553,checking,UGX,2023-12-21,open,1794945,1580795
ACC000554,CUST000554,merchant,UGX,2024-06-26,open,733587,338947
ACC000555,CUST000555,savings,UGX,2023-03-30,open,1406721,1217906
ACC000556,CUST000556,checking,UGX,2023-10-13,frozen,2449356,2397861
ACC000557,CUST000557,savings,UGX,2025-11-01,open,1878355,1775365
ACC000558,CUST000558,merchant,UGX,2025-03-12,open,996320,771755
ACC000559,CUST000559,checking,UGX,2023-08-20,open,1242328,946348
ACC000560,CUST000560,checking,UGX,2024-10-24,open,2597012,2597012
ACC000561,CUST000561,wallet,UGX,2024-02-25,frozen,2207078,2100003
ACC000562,CUST000562,wallet,UGX,2024-08-02,open,2878587,2814342
ACC000563,CUST000563,merchant,UGX,2025-05-11,open,2601017,2549522
ACC000564,CUST000564,wallet,UGX,2024-11-27,open,1498087,1326437
ACC000565,CUST000565,savings,UGX,2023-01-29,frozen,2008363,1947118
ACC000566,CUST000566,wallet,UGX,2024-04-25,frozen,2150522,1977867
ACC000567,CUST000567,wallet,UGX,2023-02-22,open,2613219,2511144
ACC000568,CUST000568,wallet,UGX,2022-12-25,open,2232691,2189861
ACC000569,CUST000569,merchant,UGX,2024-12-16,open,1445825,1308505
ACC000570,CUST000570,savings,UGX,2023-01-15,frozen,2094143,2025483
ACC000571,CUST000571,savings,UGX,2026-01-23,frozen,991810,751500
ACC000572,CUST000572,savings,UGX,2023-03-24,open,1839522,1625372
ACC000573,CUST000573,savings,UGX,2025-08-11,open,1587861,1485786
ACC000574,CUST000574,checking,UGX,2024-04-24,open,2924145,2902730
ACC000575,CUST000575,savings,UGX,2022-12-20,open,845378,559568
ACC000576,CUST000576,savings,UGX,2023-06-30,open,3349090,3201100
ACC000577,CUST000577,savings,UGX,2023-08-25,open,4864536,4864536
ACC000578,CUST000578,savings,UGX,2024-09-03,open,2944648,2870653
ACC000579,CUST000579,merchant,UGX,2025-05-04,open,2141731,1978411
ACC000580,CUST000580,savings,UGX,2025-10-29,frozen,1740069,1688574
ACC000581,CUST000581,wallet,UGX,2024-11-02,open,1176122,1055967
ACC000582,CUST000582,checking,UGX,2024-04-03,open,2769002,2683342
ACC000583,CUST000583,wallet,UGX,2024-09-06,open,2154581,2068921
ACC000584,CUST000584,checking,UGX,2026-01-27,frozen,1643369,1540379
ACC000585,CUST000585,checking,UGX,2025-10-01,frozen,2932920,2932920
ACC000586,CUST000586,wallet,UGX,2023-09-14,open,1079906,925421
ACC000587,CUST000587,merchant,UGX,2024-02-24,open,2738522,2704192
ACC000588,CUST000588,wallet,UGX,2024-04-22,frozen,2170545,1986810
ACC000589,CUST000589,merchant,UGX,2024-05-24,frozen,1490470,1245490
ACC000590,CUST000590,merchant,UGX,2025-11-17,open,2275117,2189292
ACC000591,CUST000591,checking,UGX,2025-01-05,frozen,3282900,3208905
ACC000592,CUST000592,merchant,UGX,2023-11-19,frozen,526947,286637
ACC000593,CUST000593,merchant,UGX,2025-08-20,open,3985266,3985266
ACC000594,CUST000594,savings,UGX,2023-06-02,frozen,1921179,1738024
ACC000595,CUST000595,checking,UGX,2025-09-20,open,2712112,2607452
ACC000596,CUST000596,savings,UGX,2023-08-23,frozen,1107100,811120
ACC000597,CUST000597,savings,UGX,2023-07-24,frozen,1586907,1340257
ACC000598,CUST000598,savings,UGX,2023-09-28,open,2207597,2034942
ACC000599,CUST000599,checking,UGX,2025-01-01,frozen,832487,643672
ACC000600,CUST000600,wallet,UGX,2024-12-20,open,1457098,1285448
ACC000601,CUST000601,savings,UGX,2025-11-20,open,2577371,2577371
ACC000602,CUST000602,savings,UGX,2024-02-12,frozen,4400876,4400876
ACC000603,CUST000603,merchant,UGX,2025-04-09,open,2688185,2688185
ACC000604,CUST000604,merchant,UGX,2023-09-20,open,2509449,2509449
ACC000605,CUST000605,checking,UGX,2024-10-13,open,2672074,2672074
ACC000606,CUST000606,checking,UGX,2023-05-09,open,801968,459328
ACC000607,CUST000607,wallet,UGX,2023-06-28,open,3131403,3114238
ACC000608,CUST000608,savings,UGX,2024-05-21,open,2639740,2605410
ACC000609,CUST000609,wallet,UGX,2025-08-16,open,2067281,2006036
ACC000610,CUST000610,savings,UGX,2023-03-18,open,3352456,3331041
ACC000611,CUST000611,wallet,UGX,2023-08-22,open,1849657,1780997
ACC000612,CUST000612,wallet,UGX,2025-11-09,open,1360592,1223272
ACC000613,CUST000613,savings,UGX,2024-10-30,open,2182350,2182350
ACC000614,CUST000614,merchant,UGX,2023-09-08,open,2494746,2401796
ACC000615,CUST000615,wallet,UGX,2025-10-31,open,4438876,4438876
ACC000616,CUST000616,wallet,UGX,2022-12-25,open,1127749,892669
ACC000617,CUST000617,merchant,UGX,2025-06-17,open,2129853,1992813
ACC000618,CUST000618,wallet,UGX,2024-10-13,open,1225009,1057699
ACC000619,CUST000619,savings,UGX,2023-07-15,frozen,1208317,911397
ACC000620,CUST000620,merchant,UGX,2024-07-22,open,3426718,3426718
ACC000621,CUST000621,checking,UGX,2026-02-15,frozen,1000964,862904
ACC000622,CUST000622,checking,UGX,2025-03-30,frozen,1056135,856715
ACC000623,CUST000623,checking,UGX,2024-03-04,open,729611,530191
ACC000624,CUST000624,wallet,UGX,2024-02-04,open,3510015,3470835
ACC000625,CUST000625,savings,UGX,2023-10-08,open,2419444,2213884
ACC000626,CUST000626,merchant,UGX,2024-03-27,open,1130493,1007773
ACC000627,CUST000627,savings,UGX,2025-12-02,open,539003,324243
ACC000628,CUST000628,checking,UGX,2026-03-03,open,1370677,1278637
ACC000629,CUST000629,savings,UGX,2025-04-27,open,3361452,3361452
ACC000630,CUST000630,merchant,UGX,2024-11-12,open,1222819,1115439
ACC000631,CUST000631,merchant,UGX,2023-04-29,open,1230042,994962
ACC000632,CUST000632,merchant,UGX,2025-08-14,frozen,2049887,1798647
ACC000633,CUST000633,wallet,UGX,2023-07-07,open,1325091,1171691
ACC000634,CUST000634,checking,UGX,2025-06-26,open,1068879,771959
ACC000635,CUST000635,checking,UGX,2024-02-01,frozen,2531269,2531269
ACC000636,CUST000636,checking,UGX,2024-12-23,open,1499721,1406771
ACC000637,CUST000637,checking,UGX,2023-08-11,open,948907,780167
ACC000638,CUST000638,wallet,UGX,2024-02-24,open,1129216,1037176
ACC000639,CUST000639,merchant,UGX,2025-08-04,open,1505325,1387785
ACC000640,CUST000640,wallet,UGX,2025-08-05,open,1510069,1372939
ACC000641,CUST000641,wallet,UGX,2024-02-17,frozen,3109395,3109395
ACC000642,CUST000642,merchant,UGX,2024-01-16,frozen,2826506,2752146
ACC000643,CUST000643,savings,UGX,2025-03-02,open,2037300,2037300
ACC000644,CUST000644,merchant,UGX,2022-12-26,open,1795451,1673411
ACC000645,CUST000645,merchant,UGX,2023-05-30,open,2252085,2008685
ACC000646,CUST000646,savings,UGX,2026-03-22,open,936083,782683
ACC000647,CUST000647,wallet,UGX,2023-10-21,open,895383,651303
ACC000648,CUST000648,merchant,UGX,2025-02-10,open,974319,654559
ACC000649,CUST000649,savings,UGX,2025-10-06,open,683459,484039
ACC000650,CUST000650,savings,UGX,2024-03-04,open,702611,503191
ACC000651,CUST000651,savings,UGX,2023-02-19,open,2887348,2795988
ACC000652,CUST000652,checking,UGX,2026-02-05,open,2844803,2776283
ACC000653,CUST000653,checking,UGX,2023-11-10,open,2502633,2385093
ACC000654,CUST000654,wallet,UGX,2024-03-12,frozen,3359178,3359178
ACC000655,CUST000655,checking,UGX,2023-10-17,open,1986121,1868581
ACC000656,CUST000656,checking,UGX,2025-05-04,open,2085686,2011326
ACC000657,CUST000657,wallet,UGX,2025-02-10,open,1328851,1160111
ACC000658,CUST000658,wallet,UGX,2023-02-23,open,1811924,1765904
ACC000659,CUST000659,savings,UGX,2024-11-14,open,2763718,2763718
ACC000660,CUST000660,checking,UGX,2023-08-19,frozen,2406232,2234912
ACC000661,CUST000661,checking,UGX,2024-10-16,open,2207455,2080300
ACC000662,CUST000662,wallet,UGX,2025-06-01,frozen,884452,731387
ACC000663,CUST000663,checking,UGX,2025-02-10,frozen,831992,665012
ACC000664,CUST000664,checking,UGX,2024-07-10,frozen,2764318,2721488
ACC000665,CUST000665,wallet,UGX,2025-07-25,frozen,574645,300005
ACC000666,CUST000666,checking,UGX,2023-10-24,frozen,1203198,1100208
ACC000667,CUST000667,checking,UGX,2023-01-13,open,2397869,2370039
ACC000668,CUST000668,savings,UGX,2024-06-02,open,998276,831296
ACC000669,CUST000669,wallet,UGX,2023-03-16,open,1515999,1323264
ACC000670,CUST000670,checking,UGX,2025-05-24,open,1218474,1148899
ACC000671,CUST000671,merchant,UGX,2023-03-31,open,1599634,1516144
ACC000672,CUST000672,wallet,UGX,2024-11-01,open,695276,500466
ACC000673,CUST000673,checking,UGX,2023-08-05,open,417921,223111
ACC000674,CUST000674,wallet,UGX,2025-11-25,open,1015460,848480
ACC000675,CUST000675,checking,UGX,2025-01-08,open,2657721,2507816
ACC000676,CUST000676,checking,UGX,2023-11-01,open,2050995,1982335
ACC000677,CUST000677,savings,UGX,2023-03-14,open,2083769,2069854
ACC000678,CUST000678,merchant,UGX,2025-05-03,open,3330185,3330185
ACC000679,CUST000679,savings,UGX,2025-09-04,frozen,814798,625983
ACC000680,CUST000680,merchant,UGX,2023-06-11,open,1263327,1006347
ACC000681,CUST000681,wallet,UGX,2025-03-04,frozen,1616430,1446195
ACC000682,CUST000682,checking,UGX,2023-12-14,open,1586638,1544893
ACC000683,CUST000683,merchant,UGX,2024-11-21,open,2421727,2312737
ACC000684,CUST000684,savings,UGX,2024-06-13,open,995415,828435
ACC000685,CUST000685,wallet,UGX,2026-02-18,open,924734,785584
ACC000686,CUST000686,merchant,UGX,2025-11-06,open,2149163,2057503
ACC000687,CUST000687,savings,UGX,2025-08-05,open,2057536,2021206
ACC000688,CUST000688,wallet,UGX,2024-06-05,frozen,1969003,1969003
ACC000689,CUST000689,merchant,UGX,2025-04-22,frozen,1479114,1264964
