alert_id,transaction_id,account_id,alert_date,risk_score,alert_type,alert_status
FRAUD0000351,TXN00000431,ACC003913,2024-11-17,90,failed_auth,open
FRAUD0000352,TXN00000432,ACC003913,2025-11-22,69,large_amount,reviewed
FRAUD0000353,TXN00000433,ACC003913,2025-01-18,35,large_amount,reviewed
FRAUD0000354,TXN00000434,ACC003913,2025-10-14,84,large_amount,open
FRAUD0000355,TXN00000435,ACC003913,2025-05-19,64,failed_auth,reviewed
FRAUD0000356,TXN00000436,ACC003913,2025-11-26,57,large_amount,reviewed
FRAUD0000357,TXN00000438,ACC003914,2024-12-20,63,large_amount,reviewed
FRAUD0000358,TXN00000439,ACC003914,2025-09-13,48,large_amount,reviewed
FRAUD0000359,TXN00000440,ACC003914,2025-04-29,20,large_amount,reviewed
FRAUD0000360,TXN00000441,ACC003914,2025-08-13,29,large_amount,reviewed
FRAUD0000361,TXN00000442,ACC003914,2025-08-01,49,large_amount,reviewed
FRAUD0000362,TXN00000443,ACC003914,2024-12-09,88,large_amount,open
FRAUD0000363,TXN00000444,ACC003914,2025-02-19,57,large_amount,reviewed
FRAUD0000364,TXN00000445,ACC003914,2025-05-15,77,large_amount,open
FRAUD0000365,TXN00000446,ACC003914,2025-09-27,63,large_amount,reviewed
FRAUD0000366,TXN00000447,ACC003914,2025-05-28,75,large_amount,open
FRAUD0000367,TXN00000449,ACC003915,2024-08-26,90,failed_auth,open
FRAUD0000368,TXN00000450,ACC003915,2024-10-31,34,large_amount,reviewed
FRAUD0000369,TXN00000452,ACC003915,2024-06-21,86,large_amount,open
FRAUD0000370,TXN00000453,ACC003915,2024-02-07,38,large_amount,reviewed
FRAUD0000371,TXN00000454,ACC003915,2024-04-25,94,velocity,open
FRAUD0000372,TXN00000455,ACC003915,2025-09-19,42,large_amount,reviewed
FRAUD0000373,TXN00000456,ACC003915,2024-12-03,88,failed_auth,open
FRAUD0000374,TXN00000457,ACC003915,2024-02-13,27,large_amount,reviewed
FRAUD0000375,TXN00000458,ACC003915,2024-09-18,62,large_amount,reviewed
FRAUD0000376,TXN00000459,ACC003915,2024-12-21,92,velocity,open
FRAUD0000377,TXN00000460,ACC003915,2024-01-16,59,large_amount,reviewed
FRAUD0000378,TXN00000461,ACC003916,2025-09-22,41,large_amount,reviewed
FRAUD0000379,TXN00000462,ACC003916,2024-08-03,58,large_amount,reviewed
FRAUD0000380,TXN00000463,ACC003916,2025-10-29,26,large_amount,reviewed
FRAUD0000381,TXN00000464,ACC003916,2024-07-18,66,large_amount,reviewed
FRAUD0000382,TXN00000466,ACC003916,2024-12-01,99,velocity,open
FRAUD0000383,TXN00000467,ACC003916,2025-02-23,25,large_amount,reviewed
FRAUD0000384,TXN00000468,ACC003916,2025-08-30,75,large_amount,open
FRAUD0000385,TXN00000469,ACC003916,2024-01-07,87,failed_auth,open
FRAUD0000386,TXN00000470,ACC003916,2024-12-22,78,large_amount,open
FRAUD0000387,TXN00000471,ACC003916,2024-06-02,77,large_amount,open
FRAUD0000388,TXN00000472,ACC003916,2025-02-04,49,large_amount,reviewed
FRAUD0000389,TXN00000473,ACC003917,2024-05-23,86,large_amount,open
FRAUD0000390,TXN00000474,ACC003917,2024-12-19,62,failed_auth,reviewed
FRAUD0000391,TXN00000475,ACC003917,2024-12-20,38,failed_auth,reviewed
FRAUD0000392,TXN00000477,ACC003917,2024-11-19,28,large_amount,reviewed
FRAUD0000393,TXN00000480,ACC003917,2024-05-16,72,large_amount,open
FRAUD0000394,TXN00000483,ACC003917,2024-05-03,33,large_amount,reviewed
FRAUD0000395,TXN00000484,ACC003917,2025-03-27,93,velocity,open
FRAUD0000396,TXN00000485,ACC003918,2024-03-11,67,large_amount,reviewed
FRAUD0000397,TXN00000486,ACC003918,2024-09-28,90,large_amount,open
FRAUD0000398,TXN00000487,ACC003918,2024-09-05,22,large_amount,reviewed
FRAUD0000399,TXN00000488,ACC003918,2024-01-11,22,large_amount,reviewed
FRAUD0000400,TXN00000489,ACC003918,2024-03-13,87,large_amount,open
FRAUD0000401,TXN00000490,ACC003918,2025-04-17,67,large_amount,reviewed
FRAUD0000402,TXN00000491,ACC003918,2025-08-29,58,large_amount,reviewed
FRAUD0000403,TXN00000492,ACC003918,2025-01-31,61,large_amount,reviewed
FRAUD0000404,TXN00000493,ACC003918,2024-08-02,77,failed_auth,open
FRAUD0000405,TXN00000494,ACC003918,2024-03-28,75,failed_auth,open
FRAUD0000406,TXN00000495,ACC003918,2025-03-16,20,large_amount,reviewed
FRAUD0000407,TXN00000496,ACC003918,2024-10-17,40,large_amount,reviewed
FRAUD0000408,TXN00000497,ACC003919,2024-04-21,64,large_amount,reviewed
FRAUD0000409,TXN00000498,ACC003919,2024-11-05,52,large_amount,reviewed
FRAUD0000410,TXN00000499,ACC003919,2025-07-26,28,large_amount,reviewed
FRAUD0000411,TXN00000500,ACC003919,2025-07-30,24,large_amount,reviewed
FRAUD0000412,TXN00000501,ACC003919,2024-07-11,97,velocity,open
FRAUD0000413,TXN00000502,ACC003919,2024-03-01,73,large_amount,open
FRAUD0000414,TXN00000503,ACC003919,2024-03-07,28,large_amount,reviewed
FRAUD0000415,TXN00000505,ACC003919,2025-06-30,91,velocity,open
FRAUD0000416,TXN00000506,ACC003919,2024-02-28,72,large_amount,open
FRAUD0000417,TXN00000507,ACC003919,2025-03-07,22,large_amount,reviewed
FRAUD0000418,TXN00000508,ACC003919,2024-04-14,45,large_amount,reviewed
FRAUD0000419,TXN00000509,ACC003920,2024-11-26,100,velocity,open
FRAUD0000420,TXN00000510,ACC003920,2024-11-16,36,large_amount,reviewed
FRAUD0000421,TXN00000511,ACC003920,2024-09-13,74,large_amount,open
FRAUD0000422,TXN00000512,ACC003920,2024-09-05,92,velocity,open
FRAUD0000423,TXN00000513,ACC003920,2024-07-04,74,large_amount,open
FRAUD0000424,TXN00000514,ACC003920,2024-12-25,55,large_amount,reviewed
FRAUD0000425,TXN00000515,ACC003920,2025-01-10,51,large_amount,reviewed
FRAUD0000426,TXN00000516,ACC003920,2024-11-12,55,large_amount,reviewed
FRAUD0000427,TXN00000517,ACC003920,2024-02-02,81,large_amount,open
FRAUD0000428,TXN00000518,ACC003920,2024-03-12,41,large_amount,reviewed
FRAUD0000429,TXN00000522,ACC003921,2024-12-30,46,large_amount,reviewed
FRAUD0000430,TXN00000523,ACC003921,2025-09-22,86,failed_auth,open
FRAUD0000431,TXN00000524,ACC003921,2025-01-07,45,large_amount,reviewed
FRAUD0000432,TXN00000525,ACC003921,2025-01-22,50,large_amount,reviewed
FRAUD0000433,TXN00000526,ACC003921,2024-12-02,43,large_amount,reviewed
FRAUD0000434,TXN00000528,ACC003921,2024-01-24,24,large_amount,reviewed
FRAUD0000435,TXN00000530,ACC003921,2025-06-09,47,large_amount,reviewed
FRAUD0000436,TXN00000531,ACC003921,2024-11-15,27,large_amount,reviewed
FRAUD0000437,TXN00000532,ACC003921,2025-04-13,73,large_amount,open
FRAUD0000438,TXN00000534,ACC003922,2025-02-02,100,velocity,open
FRAUD0000439,TXN00000536,ACC003922,2024-04-28,84,large_amount,open
FRAUD0000440,TXN00000537,ACC003922,2025-03-28,96,velocity,open
FRAUD0000441,TXN00000538,ACC003922,2024-08-28,58,large_amount,reviewed
FRAUD0000442,TXN00000539,ACC003922,2025-05-16,41,large_amount,reviewed
FRAUD0000443,TXN00000540,ACC003922,2024-09-15,84,large_amount,open
FRAUD0000444,TXN00000541,ACC003922,2024-04-27,32,large_amount,reviewed
FRAUD0000445,TXN00000542,ACC003922,2025-06-03,100,velocity,open
FRAUD0000446,TXN00000543,ACC003922,2025-07-03,83,large_amount,open
FRAUD0000447,TXN00000545,ACC003923,2025-08-15,86,large_amount,open
FRAUD0000448,TXN00000546,ACC003923,2025-11-15,89,large_amount,open
FRAUD0000449,TXN00000547,ACC003923,2025-03-21,61,large_amount,reviewed
FRAUD0000450,TXN00000548,ACC003923,2025-05-11,43,failed_auth,reviewed
FRAUD0000451,TXN00000549,ACC003923,2024-01-12,32,large_amount,reviewed
FRAUD0000452,TXN00000550,ACC003923,2024-08-10,46,large_amount,reviewed
FRAUD0000453,TXN00000551,ACC003923,2024-10-19,22,large_amount,reviewed
FRAUD0000454,TXN00000552,ACC003923,2024-06-01,57,large_amount,reviewed
FRAUD0000455,TXN00000553,ACC003923,2025-10-03,80,large_amount,open
FRAUD0000456,TXN00000554,ACC003923,2025-04-18,95,velocity,open
FRAUD0000457,TXN00000555,ACC003923,2024-03-19,73,large_amount,open
FRAUD0000458,TXN00000556,ACC003923,2024-04-26,89,large_amount,open
FRAUD0000459,TXN00000557,ACC002906,2025-08-17,85,large_amount,open
FRAUD0000460,TXN00000558,ACC002906,2025-08-19,23,large_amount,reviewed
FRAUD0000461,TXN00000559,ACC002906,2024-10-07,93,velocity,open
FRAUD0000462,TXN00000560,ACC002906,2025-11-01,91,velocity,open
FRAUD0000463,TXN00000561,ACC002906,2024-07-14,26,large_amount,reviewed
FRAUD0000464,TXN00000562,ACC002906,2025-10-29,79,large_amount,open
FRAUD0000465,TXN00000563,ACC002906,2025-08-22,44,large_amount,reviewed
FRAUD0000466,TXN00000564,ACC002906,2024-09-22,43,large_amount,reviewed
FRAUD0000467,TXN00000568,ACC002907,2025-06-16,31,large_amount,reviewed
FRAUD0000468,TXN00000570,ACC002907,2025-07-07,87,large_amount,open
FRAUD0000469,TXN00000571,ACC002907,2024-10-02,51,large_amount,reviewed
FRAUD0000470,TXN00000572,ACC002907,2024-08-04,92,velocity,open
FRAUD0000471,TXN00000574,ACC002908,2025-09-14,100,velocity,open
FRAUD0000472,TXN00000575,ACC002908,2024-12-24,61,large_amount,reviewed
FRAUD0000473,TXN00000576,ACC002908,2025-03-05,88,failed_auth,open
FRAUD0000474,TXN00000577,ACC002908,2025-07-22,93,velocity,open
FRAUD0000475,TXN00000579,ACC002908,2025-02-02,24,large_amount,reviewed
FRAUD0000476,TXN00000580,ACC002908,2024-03-25,32,large_amount,reviewed
FRAUD0000477,TXN00000581,ACC002909,2025-02-20,63,large_amount,reviewed
FRAUD0000478,TXN00000582,ACC002909,2024-10-20,60,large_amount,reviewed
FRAUD0000479,TXN00000584,ACC002909,2024-05-11,100,velocity,open
FRAUD0000480,TXN00000586,ACC002909,2025-04-05,77,large_amount,open
FRAUD0000481,TXN00000587,ACC002909,2024-11-20,98,velocity,open
FRAUD0000482,TXN00000588,ACC002909,2025-05-24,67,large_amount,reviewed
FRAUD0000483,TXN00000589,ACC002910,2025-02-19,58,large_amount,reviewed
FRAUD0000484,TXN00000590,ACC002910,2025-04-10,73,large_amount,open
FRAUD0000485,TXN00000591,ACC002910,2025-11-18,68,large_amount,reviewed
FRAUD0000486,TXN00000592,ACC002910,2025-04-08,35,failed_auth,reviewed
FRAUD0000487,TXN00000593,ACC002910,2024-12-04,60,large_amount,reviewed
FRAUD0000488,TXN00000598,ACC002911,2024-02-25,88,failed_auth,open
FRAUD0000489,TXN00000599,ACC002911,2024-04-30,69,large_amount,reviewed
FRAUD0000490,TXN00000601,ACC002911,2024-10-08,78,large_amount,open
FRAUD0000491,TXN00000603,ACC002911,2024-04-20,81,large_amount,open
FRAUD0000492,TXN00000605,ACC002912,2025-04-28,66,large_amount,reviewed
FRAUD0000493,TXN00000606,ACC002912,2024-12-21,31,large_amount,reviewed
FRAUD0000494,TXN00000607,ACC002912,2025-11-16,68,large_amount,reviewed
FRAUD0000495,TXN00000609,ACC002912,2024-02-26,92,velocity,open
FRAUD0000496,TXN00000610,ACC002912,2025-07-30,85,large_amount,open
FRAUD0000497,TXN00000612,ACC002912,2024-09-04,49,large_amount,reviewed
FRAUD0000498,TXN00000613,ACC002913,2025-11-28,21,large_amount,reviewed
FRAUD0000499,TXN00000614,ACC002913,2024-04-08,91,velocity,open
FRAUD0000500,TXN00000615,ACC002913,2024-10-15,74,large_amount,open
FRAUD0000501,TXN00000616,ACC002913,2025-06-17,30,failed_auth,reviewed
FRAUD0000502,TXN00000617,ACC002913,2024-09-01,50,large_amount,reviewed
FRAUD0000503,TXN00000619,ACC002913,2024-08-20,56,large_amount,reviewed
FRAUD0000504,TXN00000620,ACC002913,2024-12-03,30,large_amount,reviewed
FRAUD0000505,TXN00000621,ACC002914,2024-03-15,71,failed_auth,open
FRAUD0000506,TXN00000623,ACC002914,2024-09-11,81,large_amount,open
FRAUD0000507,TXN00000624,ACC002914,2025-01-13,73,large_amount,open
FRAUD0000508,TXN00000625,ACC002914,2025-06-13,61,large_amount,reviewed
FRAUD0000509,TXN00000626,ACC002914,2025-10-14,80,large_amount,open
FRAUD0000510,TXN00000627,ACC002914,2025-07-03,36,large_amount,reviewed
FRAUD0000511,TXN00000628,ACC002914,2025-05-06,47,large_amount,reviewed
FRAUD0000512,TXN00000630,ACC002915,2024-03-03,60,large_amount,reviewed
FRAUD0000513,TXN00000631,ACC002915,2025-05-09,51,large_amount,reviewed
FRAUD0000514,TXN00000632,ACC002915,2025-04-08,87,large_amount,open
FRAUD0000515,TXN00000633,ACC002915,2025-04-11,75,large_amount,open
FRAUD0000516,TXN00000634,ACC002915,2024-03-09,90,large_amount,open
FRAUD0000517,TXN00000635,ACC002915,2024-04-23,40,large_amount,reviewed
FRAUD0000518,TXN00000636,ACC002915,2024-11-26,83,failed_auth,open
FRAUD0000519,TXN00000637,ACC002916,2025-01-25,28,large_amount,reviewed
FRAUD0000520,TXN00000638,ACC002916,2024-12-24,65,large_amount,reviewed
FRAUD0000521,TXN00000639,ACC002916,2024-09-15,68,large_amount,reviewed
FRAUD0000522,TXN00000640,ACC002916,2025-07-24,56,large_amount,reviewed
FRAUD0000523,TXN00000642,ACC002916,2024-05-17,31,large_amount,reviewed
FRAUD0000524,TXN00000643,ACC002916,2025-10-15,23,large_amount,reviewed
FRAUD0000525,TXN00000644,ACC002916,2024-08-31,89,large_amount,open
FRAUD0000526,TXN00000645,ACC002917,2024-04-16,70,large_amount,reviewed
FRAUD0000527,TXN00000646,ACC002917,2024-07-14,45,large_amount,reviewed
FRAUD0000528,TXN00000648,ACC002917,2024-11-11,56,large_amount,reviewed
FRAUD0000529,TXN00000649,ACC002917,2025-05-12,92,velocity,open
FRAUD0000530,TXN00000650,ACC002917,2024-05-04,35,large_amount,reviewed
FRAUD0000531,TXN00000651,ACC002917,2025-07-16,66,large_amount,reviewed
FRAUD0000532,TXN00000652,ACC002917,2025-05-18,42,large_amount,reviewed
FRAUD0000533,TXN00000654,ACC002918,2024-05-28,79,large_amount,open
FRAUD0000534,TXN00000655,ACC002918,2025-01-07,82,large_amount,open
FRAUD0000535,TXN00000656,ACC002918,2025-01-17,100,velocity,open
FRAUD0000536,TXN00000657,ACC002918,2024-07-26,95,velocity,open
FRAUD0000537,TXN00000658,ACC002918,2024-03-24,30,large_amount,reviewed
FRAUD0000538,TXN00000659,ACC002918,2025-04-12,92,velocity,open
FRAUD0000539,TXN00000661,ACC002919,2025-06-20,96,velocity,open
FRAUD0000540,TXN00000662,ACC002919,2024-03-13,31,large_amount,reviewed
FRAUD0000541,TXN00000664,ACC002919,2025-07-11,29,large_amount,reviewed
FRAUD0000542,TXN00000665,ACC002919,2025-09-12,80,large_amount,open
FRAUD0000543,TXN00000668,ACC002919,2025-05-30,69,large_amount,reviewed
FRAUD0000544,TXN00000672,ACC002920,2024-01-10,66,large_amount,reviewed
FRAUD0000545,TXN00000673,ACC002920,2025-08-28,25,large_amount,reviewed
FRAUD0000546,TXN00000674,ACC002920,2025-06-30,71,large_amount,open
FRAUD0000547,TXN00000677,ACC002921,2025-10-29,95,velocity,open
FRAUD0000548,TXN00000678,ACC002921,2024-12-17,46,failed_auth,reviewed
FRAUD0000549,TXN00000679,ACC002921,2025-10-01,53,large_amount,reviewed
FRAUD0000550,TXN00000680,ACC002921,2024-12-03,76,large_amount,open
FRAUD0000551,TXN00000682,ACC002921,2024-02-17,99,velocity,open
FRAUD0000552,TXN00000683,ACC002921,2025-01-17,57,large_amount,reviewed
FRAUD0000553,TXN00000684,ACC002921,2024-08-23,81,large_amount,open
FRAUD0000554,TXN00000686,ACC002922,2025-10-26,21,large_amount,reviewed
FRAUD0000555,TXN00000687,ACC002922,2025-11-28,37,large_amount,reviewed
FRAUD0000556,TXN00000689,ACC002922,2024-04-20,25,large_amount,reviewed
FRAUD0000557,TXN00000690,ACC002922,2024-11-07,59,large_amount,reviewed
FRAUD0000558,TXN00000691,ACC002922,2025-11-17,25,large_amount,reviewed
FRAUD0000559,TXN00000692,ACC002922,2024-05-28,87,large_amount,open
FRAUD0000560,TXN00000693,ACC002923,2024-12-02,96,velocity,open
FRAUD0000561,TXN00000694,ACC002923,2024-01-09,74,large_amount,open
FRAUD0000562,TXN00000695,ACC002923,2024-09-19,86,large_amount,open
FRAUD0000563,TXN00000696,ACC002923,2025-09-22,89,failed_auth,open
FRAUD0000564,TXN00000697,ACC002923,2025-03-02,32,large_amount,reviewed
FRAUD0000565,TXN00000698,ACC002923,2024-08-29,25,large_amount,reviewed
FRAUD0000566,TXN00000699,ACC002923,2025-07-24,70,large_amount,reviewed
FRAUD0000567,TXN00000700,ACC002923,2024-06-14,49,large_amount,reviewed
FRAUD0000568,TXN00000701,ACC002924,2024-01-15,52,large_amount,reviewed
FRAUD0000569,TXN00000702,ACC002924,2025-08-05,88,large_amount,open
FRAUD0000570,TXN00000703,ACC002924,2024-02-13,24,large_amount,reviewed
FRAUD0000571,TXN00000704,ACC002924,2025-10-06,48,large_amount,reviewed
FRAUD0000572,TXN00000705,ACC002924,2024-03-07,66,large_amount,reviewed
FRAUD0000573,TXN00000706,ACC002924,2025-01-12,86,large_amount,open
FRAUD0000574,TXN00000707,ACC002924,2024-01-22,38,large_amount,reviewed
FRAUD0000575,TXN00000708,ACC002924,2024-06-21,50,large_amount,reviewed
FRAUD0000576,TXN00000709,ACC002925,2025-09-29,35,large_amount,reviewed
FRAUD0000577,TXN00000710,ACC002925,2024-04-08,44,large_amount,reviewed
FRAUD0000578,TXN00000712,ACC002925,2025-10-20,21,large_amount,reviewed
FRAUD0000579,TXN00000713,ACC002925,2024-02-07,29,large_amount,reviewed
FRAUD0000580,TXN00000714,ACC002925,2025-05-25,38,large_amount,reviewed
FRAUD0000581,TXN00000715,ACC002925,2025-11-11,77,large_amount,open
FRAUD0000582,TXN00000716,ACC002925,2024-12-04,78,large_amount,open
FRAUD0000583,TXN00000717,ACC002926,2025-09-03,64,failed_auth,reviewed
FRAUD0000584,TXN00000718,ACC002926,2024-04-25,74,large_amount,open
FRAUD0000585,TXN00000719,ACC002926,2025-08-23,21,large_amount,reviewed
FRAUD0000586,TXN00000720,ACC002926,2024-07-30,91,velocity,open
FRAUD0000587,TXN00000722,ACC002926,2024-12-27,39,large_amount,reviewed
FRAUD0000588,TXN00000726,ACC002927,2025-08-11,42,large_amount,reviewed
FRAUD0000589,TXN00000727,ACC002927,2024-08-16,94,velocity,open
FRAUD0000590,TXN00000728,ACC002927,2024-09-24,51,failed_auth,reviewed
FRAUD0000591,TXN00000729,ACC002927,2025-11-27,52,large_amount,reviewed
FRAUD0000592,TXN00000730,ACC002927,2024-09-25,44,large_amount,reviewed
FRAUD0000593,TXN00000731,ACC002927,2025-01-12,37,large_amount,reviewed
FRAUD0000594,TXN00000732,ACC002927,2025-01-30,86,failed_auth,open
FRAUD0000595,TXN00000733,ACC002928,2025-05-07,93,velocity,open
FRAUD0000596,TXN00000734,ACC002928,2024-04-20,86,large_amount,open
FRAUD0000597,TXN00000736,ACC002928,2025-09-23,49,large_amount,reviewed
FRAUD0000598,TXN00000737,ACC002928,2025-10-28,72,large_amount,open
FRAUD0000599,TXN00000739,ACC002928,2024-02-15,52,large_amount,reviewed
FRAUD0000600,TXN00000740,ACC002928,2024-08-27,53,large_amount,reviewed
FRAUD0000601,TXN00000741,ACC002929,2024-02-17,56,large_amount,reviewed
FRAUD0000602,TXN00000742,ACC002929,2025-03-10,99,velocity,open
FRAUD0000603,TXN00000744,ACC002929,2024-12-21,67,large_amount,reviewed
FRAUD0000604,TXN00000745,ACC002929,2025-08-09,83,large_amount,open
FRAUD0000605,TXN00000747,ACC002929,2024-02-26,20,large_amount,reviewed
FRAUD0000606,TXN00000748,ACC002929,2025-06-08,89,large_amount,open
FRAUD0000607,TXN00000749,ACC002930,2025-11-15,68,large_amount,reviewed
FRAUD0000608,TXN00000752,ACC002930,2024-05-29,96,velocity,open
FRAUD0000609,TXN00000753,ACC002930,2025-01-30,85,large_amount,open
FRAUD0000610,TXN00000754,ACC002930,2024-07-19,62,large_amount,reviewed
FRAUD0000611,TXN00000755,ACC002930,2024-03-25,32,large_amount,reviewed
FRAUD0000612,TXN00000756,ACC002930,2025-09-27,42,large_amount,reviewed
FRAUD0000613,TXN00000757,ACC002931,2025-02-20,28,large_amount,reviewed
FRAUD0000614,TXN00000758,ACC002931,2025-10-07,88,failed_auth,open
FRAUD0000615,TXN00000759,ACC002931,2024-05-27,35,large_amount,reviewed
FRAUD0000616,TXN00000760,ACC002931,2024-01-24,68,large_amount,reviewed
FRAUD0000617,TXN00000761,ACC002931,2025-02-28,55,failed_auth,reviewed
FRAUD0000618,TXN00000762,ACC002931,2024-03-28,82,large_amount,open
FRAUD0000619,TXN00000763,ACC002931,2024-09-28,87,large_amount,open
FRAUD0000620,TXN00000764,ACC002931,2025-09-23,79,large_amount,open
FRAUD0000621,TXN00000765,ACC002932,2025-05-11,58,failed_auth,reviewed
FRAUD0000622,TXN00000766,ACC002932,2025-08-20,94,velocity,open
FRAUD0000623,TXN00000767,ACC002932,2025-10-15,85,large_amount,open
FRAUD0000624,TXN00000769,ACC002932,2025-11-04,92,velocity,open
FRAUD0000625,TXN00000770,ACC002932,2024-03-16,81,large_amount,open
FRAUD0000626,TXN00000771,ACC002932,2024-03-12,73,large_amount,open
FRAUD0000627,TXN00000772,ACC002932,2024-12-26,57,large_amount,reviewed
FRAUD0000628,TXN00000773,ACC002933,2025-06-27,47,large_amount,reviewed
FRAUD0000629,TXN00000774,ACC002933,2025-06-14,55,large_amount,reviewed
FRAUD0000630,TXN00000775,ACC002933,2025-03-16,30,large_amount,reviewed
FRAUD0000631,TXN00000776,ACC002933,2024-06-18,100,velocity,open
FRAUD0000632,TXN00000777,ACC002933,2024-02-16,89,failed_auth,open
FRAUD0000633,TXN00000778,ACC002933,2024-08-04,50,large_amount,reviewed
FRAUD0000634,TXN00000779,ACC002933,2025-07-16,37,large_amount,reviewed
FRAUD0000635,TXN00000780,ACC002933,2025-03-22,29,large_amount,reviewed
FRAUD0000636,TXN00000782,ACC002934,2025-11-27,30,large_amount,reviewed
FRAUD0000637,TXN00000783,ACC002934,2024-05-31,37,large_amount,reviewed
FRAUD0000638,TXN00000784,ACC002934,2025-04-21,56,large_amount,reviewed
FRAUD0000639,TXN00000785,ACC002934,2024-10-18,89,failed_auth,open
FRAUD0000640,TXN00000786,ACC002934,2024-06-08,44,large_amount,reviewed
FRAUD0000641,TXN00000787,ACC002934,2024-11-18,67,large_amount,reviewed
FRAUD0000642,TXN00000788,ACC002934,2025-02-03,74,large_amount,open
FRAUD0000643,TXN00000790,ACC002935,2025-11-09,59,large_amount,reviewed
FRAUD0000644,TXN00000791,ACC002935,2025-10-23,33,large_amount,reviewed
FRAUD0000645,TXN00000792,ACC002935,2024-04-28,45,large_amount,reviewed
FRAUD0000646,TXN00000793,ACC002935,2025-11-07,36,large_amount,reviewed
FRAUD0000647,TXN00000794,ACC002935,2025-03-23,32,large_amount,reviewed
FRAUD0000648,TXN00000795,ACC002935,2024-11-04,56,large_amount,reviewed
FRAUD0000649,TXN00000796,ACC002935,2025-11-22,53,large_amount,reviewed
FRAUD0000650,TXN00000797,ACC000001,2024-10-07,89,large_amount,open
FRAUD0000651,TXN00000799,ACC000001,2024-09-24,72,large_amount,open
FRAUD0000652,TXN00000801,ACC000001,2024-01-03,84,failed_auth,open
FRAUD0000653,TXN00000802,ACC000001,2025-07-24,97,velocity,open
