repayment_id,loan_id,customer_id,payment_date,amount,payment_channel,repayment_status
REPAY0000364,LOAN000212,CUST000251,2024-06-16,101555,mobile_money,success
REPAY0000365,LOAN000213,CUST000252,2023-03-03,350000,agent,success
REPAY0000366,LOAN000213,CUST000252,2023-04-02,125000,agent,success
REPAY0000367,LOAN000214,CUST000253,2025-01-18,413688,agent,success
REPAY0000368,LOAN000214,CUST000253,2025-02-17,137896,bank_transfer,success
REPAY0000369,LOAN000215,CUST000256,2024-02-12,160449,bank_transfer,success
REPAY0000370,LOAN000215,CUST000256,2024-03-13,135765,bank_transfer,success
REPAY0000371,LOAN000216,CUST000258,2025-02-28,160420,mobile_money,success
REPAY0000372,LOAN000216,CUST000258,2025-03-30,128336,mobile_money,success
REPAY0000373,LOAN000217,CUST000260,2025-03-22,175656,agent,success
REPAY0000374,LOAN000217,CUST000260,2025-04-21,197613,bank_transfer,success
REPAY0000375,LOAN000218,CUST000261,2025-01-06,202344,agent,success
REPAY0000376,LOAN000218,CUST000261,2025-02-05,101172,bank_transfer,success
REPAY0000377,LOAN000219,CUST000263,2025-03-20,400000,mobile_money,success
REPAY0000378,LOAN000219,CUST000263,2025-04-19,275000,bank_transfer,success
REPAY0000379,LOAN000220,CUST000264,2025-08-13,184170,bank_transfer,success
REPAY0000380,LOAN000220,CUST000264,2025-09-12,217656,mobile_money,success
REPAY0000381,LOAN000221,CUST000265,2025-08-03,181422,bank_transfer,success
REPAY0000382,LOAN000221,CUST000265,2025-09-02,112309,agent,success
REPAY0000383,LOAN000222,CUST000266,2025-08-01,550000,mobile_money,success
REPAY0000384,LOAN000222,CUST000266,2025-08-31,325000,mobile_money,success
REPAY0000385,LOAN000223,CUST000268,2025-07-05,175306,mobile_money,success
REPAY0000386,LOAN000223,CUST000268,2025-08-04,284872,bank_transfer,success
REPAY0000387,LOAN000224,CUST000270,2025-02-26,256419,mobile_money,success
REPAY0000388,LOAN000224,CUST000270,2025-03-28,209797,bank_transfer,success
REPAY0000389,LOAN000225,CUST000271,2024-06-16,136660,bank_transfer,success
REPAY0000390,LOAN000225,CUST000271,2024-07-16,109328,bank_transfer,success
REPAY0000391,LOAN000226,CUST000272,2025-03-23,69801,mobile_money,success
REPAY0000392,LOAN000227,CUST000273,2023-04-15,207363,bank_transfer,success
REPAY0000393,LOAN000228,CUST000274,2024-04-03,389671,bank_transfer,success
REPAY0000394,LOAN000229,CUST000275,2023-09-07,300000,agent,success
REPAY0000395,LOAN000229,CUST000275,2023-10-07,400000,mobile_money,success
REPAY0000396,LOAN000230,CUST000276,2023-01-20,275000,bank_transfer,success
REPAY0000397,LOAN000230,CUST000276,2023-02-19,225000,agent,success
REPAY0000398,LOAN000231,CUST000277,2024-10-28,210472,agent,success
REPAY0000399,LOAN000231,CUST000277,2024-11-27,63141,bank_transfer,success
REPAY0000400,LOAN000232,CUST000278,2025-09-08,31769,mobile_money,success
REPAY0000401,LOAN000232,CUST000278,2025-10-08,39711,bank_transfer,success
REPAY0000402,LOAN000233,CUST000279,2025-11-11,337770,agent,success
REPAY0000403,LOAN000234,CUST000280,2023-08-17,500000,mobile_money,success
REPAY0000404,LOAN000234,CUST000280,2023-09-16,375000,bank_transfer,success
REPAY0000405,LOAN000235,CUST000282,2024-12-06,450000,mobile_money,success
REPAY0000406,LOAN000235,CUST000282,2025-01-05,250000,agent,success
REPAY0000407,LOAN000236,CUST000283,2024-10-26,91480,agent,success
REPAY0000408,LOAN000236,CUST000283,2024-11-25,68610,mobile_money,success
REPAY0000409,LOAN000237,CUST000284,2023-10-06,168458,bank_transfer,success
REPAY0000410,LOAN000237,CUST000284,2023-11-05,95215,agent,success
REPAY0000411,LOAN000238,CUST000285,2023-07-18,172937,bank_transfer,success
REPAY0000412,LOAN000238,CUST000285,2023-08-17,141494,agent,success
REPAY0000413,LOAN000239,CUST000286,2024-05-04,282682,bank_transfer,success
REPAY0000414,LOAN000239,CUST000286,2024-06-03,197877,bank_transfer,success
REPAY0000415,LOAN000240,CUST000287,2023-02-09,525000,agent,success
REPAY0000416,LOAN000240,CUST000287,2023-03-11,300000,agent,success
REPAY0000417,LOAN000241,CUST000288,2023-02-15,142838,agent,success
REPAY0000418,LOAN000241,CUST000288,2023-03-17,107128,bank_transfer,success
REPAY0000419,LOAN000242,CUST000289,2025-12-07,450000,agent,success
REPAY0000420,LOAN000242,CUST000289,2026-01-06,400000,mobile_money,success
REPAY0000421,LOAN000243,CUST000290,2024-02-07,325000,mobile_money,success
REPAY0000422,LOAN000243,CUST000290,2024-03-08,150000,mobile_money,success
REPAY0000423,LOAN000244,CUST000291,2023-12-07,37780,bank_transfer,success
REPAY0000424,LOAN000244,CUST000291,2024-01-06,37780,agent,success
REPAY0000425,LOAN000245,CUST000293,2024-09-24,183805,mobile_money,success
REPAY0000426,LOAN000245,CUST000293,2024-10-24,131289,bank_transfer,success
REPAY0000427,LOAN000246,CUST000294,2025-06-16,187832,agent,success
REPAY0000428,LOAN000247,CUST000295,2025-04-13,625000,agent,success
REPAY0000429,LOAN000248,CUST000296,2024-12-16,182028,mobile_money,success
REPAY0000430,LOAN000249,CUST000297,2024-06-26,315807,bank_transfer,success
REPAY0000431,LOAN000249,CUST000297,2024-07-26,180461,bank_transfer,success
REPAY0000432,LOAN000250,CUST000298,2025-05-27,500000,mobile_money,success
REPAY0000433,LOAN000250,CUST000298,2025-06-26,200000,agent,success
REPAY0000434,LOAN000251,CUST000299,2025-11-26,229763,agent,success
REPAY0000435,LOAN000251,CUST000299,2025-12-26,114881,agent,success
REPAY0000436,LOAN000252,CUST000300,2023-12-03,625000,mobile_money,success
REPAY0000437,LOAN000252,CUST000300,2024-01-02,300000,agent,success
REPAY0000438,LOAN000253,CUST000301,2025-01-05,236301,agent,success
REPAY0000439,LOAN000253,CUST000301,2025-02-04,128891,bank_transfer,success
REPAY0000440,LOAN000254,CUST000302,2025-07-04,46813,mobile_money,success
REPAY0000441,LOAN000254,CUST000302,2025-08-03,51495,mobile_money,success
REPAY0000442,LOAN000255,CUST000303,2025-04-09,245475,agent,success
REPAY0000443,LOAN000255,CUST000303,2025-05-09,90438,bank_transfer,success
REPAY0000444,LOAN000256,CUST000304,2025-03-28,350000,agent,success
REPAY0000445,LOAN000256,CUST000304,2025-04-27,175000,bank_transfer,success
REPAY0000446,LOAN000257,CUST000305,2025-09-05,281637,bank_transfer,success
REPAY0000447,LOAN000257,CUST000305,2025-10-05,93879,agent,success
REPAY0000448,LOAN000258,CUST000307,2025-11-27,325000,agent,success
REPAY0000449,LOAN000258,CUST000307,2025-12-27,150000,mobile_money,success
REPAY0000450,LOAN000259,CUST000308,2025-01-05,134205,agent,success
REPAY0000451,LOAN000259,CUST000308,2025-02-04,95860,agent,success
REPAY0000452,LOAN000260,CUST000309,2024-06-01,345072,mobile_money,success
REPAY0000453,LOAN000261,CUST000310,2024-06-04,71274,bank_transfer,success
REPAY0000454,LOAN000261,CUST000310,2024-07-04,98003,mobile_money,success
REPAY0000455,LOAN000262,CUST000314,2023-04-18,89359,agent,success
REPAY0000456,LOAN000263,CUST000315,2024-08-22,398784,agent,success
REPAY0000457,LOAN000263,CUST000315,2024-09-21,299088,bank_transfer,success
REPAY0000458,LOAN000264,CUST000316,2025-02-08,346441,bank_transfer,success
REPAY0000459,LOAN000265,CUST000317,2026-02-10,348390,agent,success
REPAY0000460,LOAN000265,CUST000317,2026-03-12,188711,mobile_money,success
REPAY0000461,LOAN000266,CUST000318,2023-05-07,97371,agent,success
REPAY0000462,LOAN000267,CUST000319,2025-11-29,245855,agent,success
REPAY0000463,LOAN000267,CUST000319,2025-12-29,156453,bank_transfer,success
REPAY0000464,LOAN000268,CUST000320,2025-02-25,233821,agent,success
REPAY0000465,LOAN000269,CUST000322,2023-10-08,192934,mobile_money,success
REPAY0000466,LOAN000270,CUST000323,2024-08-11,81822,bank_transfer,success
REPAY0000467,LOAN000270,CUST000323,2024-09-10,47729,bank_transfer,success
REPAY0000468,LOAN000271,CUST000325,2024-10-22,230795,mobile_money,success
REPAY0000469,LOAN000271,CUST000325,2024-11-21,266302,agent,success
REPAY0000470,LOAN000272,CUST000326,2026-03-09,242878,bank_transfer,success
REPAY0000471,LOAN000273,CUST000328,2025-02-17,325836,agent,success
REPAY0000472,LOAN000274,CUST000329,2024-11-17,550000,mobile_money,success
REPAY0000473,LOAN000274,CUST000329,2024-12-17,350000,agent,success
REPAY0000474,LOAN000275,CUST000330,2024-10-31,336469,mobile_money,success
REPAY0000475,LOAN000275,CUST000330,2024-11-30,120167,agent,success
REPAY0000476,LOAN000276,CUST000331,2025-10-05,102477,bank_transfer,success
REPAY0000477,LOAN000276,CUST000331,2025-11-04,43919,mobile_money,success
REPAY0000478,LOAN000277,CUST000332,2023-08-20,169659,agent,success
REPAY0000479,LOAN000277,CUST000332,2023-09-19,66388,mobile_money,success
REPAY0000480,LOAN000278,CUST000333,2025-09-27,525000,agent,success
REPAY0000481,LOAN000278,CUST000333,2025-10-27,300000,bank_transfer,success
REPAY0000482,LOAN000279,CUST000334,2025-01-18,275000,agent,success
REPAY0000483,LOAN000279,CUST000334,2025-02-17,400000,mobile_money,success
REPAY0000484,LOAN000280,CUST000335,2023-04-16,249584,agent,success
REPAY0000485,LOAN000280,CUST000335,2023-05-16,249584,bank_transfer,success
REPAY0000486,LOAN000281,CUST000336,2024-01-30,339121,agent,success
REPAY0000487,LOAN000282,CUST000338,2024-05-27,89669,mobile_money,success
REPAY0000488,LOAN000283,CUST000340,2025-03-09,277389,agent,success
REPAY0000489,LOAN000283,CUST000340,2025-04-08,83216,agent,success
REPAY0000490,LOAN000284,CUST000341,2024-10-08,270246,agent,success
REPAY0000491,LOAN000285,CUST000342,2024-12-04,244513,mobile_money,success
REPAY0000492,LOAN000285,CUST000342,2025-01-03,61128,bank_transfer,success
REPAY0000493,LOAN000286,CUST000344,2023-11-14,153630,bank_transfer,success
REPAY0000494,LOAN000286,CUST000344,2023-12-14,172834,agent,success
REPAY0000495,LOAN000287,CUST000345,2023-09-17,205215,bank_transfer,success
REPAY0000496,LOAN000287,CUST000345,2023-10-17,171013,agent,success
REPAY0000497,LOAN000288,CUST000347,2024-03-02,84012,bank_transfer,success
REPAY0000498,LOAN000289,CUST000348,2023-06-12,79742,bank_transfer,success
REPAY0000499,LOAN000289,CUST000348,2023-07-12,129580,agent,success
REPAY0000500,LOAN000290,CUST000349,2025-12-30,349842,mobile_money,success
REPAY0000501,LOAN000290,CUST000349,2026-01-29,185210,agent,success
REPAY0000502,LOAN000291,CUST000350,2025-11-04,132603,bank_transfer,success
REPAY0000503,LOAN000292,CUST000351,2026-04-26,117057,agent,success
REPAY0000504,LOAN000292,CUST000351,2026-05-26,160953,agent,success
REPAY0000505,LOAN000293,CUST000352,2025-07-28,438665,mobile_money,success
REPAY0000506,LOAN000293,CUST000352,2025-08-27,109666,bank_transfer,success
REPAY0000507,LOAN000294,CUST000355,2023-07-16,250000,mobile_money,success
REPAY0000508,LOAN000295,CUST000356,2026-03-29,550000,bank_transfer,success
REPAY0000509,LOAN000295,CUST000356,2026-04-28,300000,agent,success
REPAY0000510,LOAN000296,CUST000360,2025-06-13,525000,agent,success
REPAY0000511,LOAN000296,CUST000360,2025-07-13,175000,mobile_money,success
REPAY0000512,LOAN000297,CUST000362,2024-02-01,279949,agent,success
REPAY0000513,LOAN000297,CUST000362,2024-03-02,279949,agent,success
REPAY0000514,LOAN000298,CUST000363,2025-02-13,266259,mobile_money,success
REPAY0000515,LOAN000299,CUST000364,2025-11-13,299681,bank_transfer,success
REPAY0000516,LOAN000300,CUST000365,2023-02-04,51874,bank_transfer,success
REPAY0000517,LOAN000300,CUST000365,2023-03-06,33011,mobile_money,success
REPAY0000518,LOAN000301,CUST000366,2024-02-09,625000,agent,success
REPAY0000519,LOAN000301,CUST000366,2024-03-10,275000,bank_transfer,success
REPAY0000520,LOAN000302,CUST000367,2023-02-21,173416,bank_transfer,success
REPAY0000521,LOAN000303,CUST000368,2023-02-08,338699,mobile_money,success
REPAY0000522,LOAN000303,CUST000368,2023-03-10,239082,agent,success
REPAY0000523,LOAN000304,CUST000369,2024-06-02,290495,agent,success
REPAY0000524,LOAN000304,CUST000369,2024-07-02,116198,mobile_money,success
REPAY0000525,LOAN000305,CUST000370,2024-10-29,525000,agent,success
REPAY0000526,LOAN000306,CUST000371,2024-05-17,127605,bank_transfer,success
REPAY0000527,LOAN000306,CUST000371,2024-06-16,102084,agent,success
REPAY0000528,LOAN000307,CUST000373,2024-06-24,121363,bank_transfer,success
REPAY0000529,LOAN000307,CUST000373,2024-07-24,78019,mobile_money,success
REPAY0000530,LOAN000308,CUST000374,2024-01-30,447483,agent,success
REPAY0000531,LOAN000309,CUST000375,2024-07-24,450000,mobile_money,success
REPAY0000532,LOAN000310,CUST000377,2025-01-19,550000,agent,success
REPAY0000533,LOAN000310,CUST000377,2025-02-18,350000,agent,success
REPAY0000534,LOAN000311,CUST000378,2026-02-14,313531,mobile_money,success
REPAY0000535,LOAN000311,CUST000378,2026-03-16,228022,mobile_money,success
REPAY0000536,LOAN000312,CUST000379,2025-10-12,35329,agent,success
REPAY0000537,LOAN000312,CUST000379,2025-11-11,43482,bank_transfer,success
REPAY0000538,LOAN000313,CUST000381,2025-03-11,350000,bank_transfer,success
REPAY0000539,LOAN000314,CUST000383,2025-02-04,268239,agent,success
REPAY0000540,LOAN000314,CUST000383,2025-03-06,170698,bank_transfer,success
REPAY0000541,LOAN000315,CUST000384,2024-06-13,176243,mobile_money,success
REPAY0000542,LOAN000315,CUST000384,2024-07-13,88121,bank_transfer,success
REPAY0000543,LOAN000316,CUST000385,2025-08-06,600000,mobile_money,success
REPAY0000544,LOAN000317,CUST000386,2025-01-12,269429,mobile_money,success
REPAY0000545,LOAN000317,CUST000386,2025-02-11,291881,agent,success
REPAY0000546,LOAN000318,CUST000387,2025-06-07,200000,mobile_money,success
REPAY0000547,LOAN000318,CUST000387,2025-07-07,125000,agent,success
REPAY0000548,LOAN000319,CUST000388,2026-01-31,217959,agent,success
REPAY0000549,LOAN000319,CUST000388,2026-03-02,305143,agent,success
REPAY0000550,LOAN000320,CUST000389,2024-07-15,32346,bank_transfer,success
REPAY0000551,LOAN000320,CUST000389,2024-08-14,17643,agent,success
REPAY0000552,LOAN000321,CUST000390,2025-11-22,606762,mobile_money,success
REPAY0000553,LOAN000322,CUST000392,2025-10-09,164256,agent,success
REPAY0000554,LOAN000323,CUST000393,2023-06-03,260592,mobile_money,success
REPAY0000555,LOAN000323,CUST000393,2023-07-03,82292,mobile_money,success
REPAY0000556,LOAN000324,CUST000394,2023-11-09,329061,mobile_money,success
REPAY0000557,LOAN000324,CUST000394,2023-12-09,228912,mobile_money,success
REPAY0000558,LOAN000325,CUST000395,2024-01-09,370147,mobile_money,success
REPAY0000559,LOAN000325,CUST000395,2024-02-08,148059,agent,success
REPAY0000560,LOAN000326,CUST000396,2023-02-06,525000,bank_transfer,success
REPAY0000561,LOAN000326,CUST000396,2023-03-08,400000,mobile_money,success
REPAY0000562,LOAN000327,CUST000397,2025-07-19,253649,agent,success
REPAY0000563,LOAN000327,CUST000397,2025-08-18,149205,bank_transfer,success
REPAY0000564,LOAN000328,CUST000398,2026-02-03,316173,bank_transfer,success
REPAY0000565,LOAN000328,CUST000398,2026-03-05,197608,bank_transfer,success
REPAY0000566,LOAN000329,CUST000401,2025-05-11,70336,agent,success
REPAY0000567,LOAN000329,CUST000401,2025-06-10,38365,mobile_money,success
REPAY0000568,LOAN000330,CUST000402,2025-08-24,108784,agent,success
REPAY0000569,LOAN000330,CUST000402,2025-09-23,54392,mobile_money,success
REPAY0000570,LOAN000331,CUST000403,2023-09-24,293207,mobile_money,success
REPAY0000571,LOAN000331,CUST000403,2023-10-24,120732,agent,success
REPAY0000572,LOAN000332,CUST000404,2025-04-16,371969,bank_transfer,success
REPAY0000573,LOAN000332,CUST000404,2025-05-16,371969,agent,success
REPAY0000574,LOAN000333,CUST000405,2024-03-06,103447,agent,success
REPAY0000575,LOAN000333,CUST000405,2024-04-05,36945,agent,success
REPAY0000576,LOAN000334,CUST000406,2023-12-03,190315,agent,success
REPAY0000577,LOAN000334,CUST000406,2024-01-02,133221,mobile_money,success
REPAY0000578,LOAN000335,CUST000407,2025-10-05,200000,mobile_money,success
REPAY0000579,LOAN000336,CUST000408,2024-12-02,400000,mobile_money,success
REPAY0000580,LOAN000336,CUST000408,2025-01-01,350000,bank_transfer,success
REPAY0000581,LOAN000337,CUST000409,2024-04-19,92494,agent,success
REPAY0000582,LOAN000337,CUST000409,2024-05-19,83244,bank_transfer,success
REPAY0000583,LOAN000338,CUST000410,2024-08-26,177996,bank_transfer,success
REPAY0000584,LOAN000338,CUST000410,2024-09-25,177996,mobile_money,success
REPAY0000585,LOAN000339,CUST000411,2024-03-30,378311,bank_transfer,success
REPAY0000586,LOAN000339,CUST000411,2024-04-29,118222,bank_transfer,success
REPAY0000587,LOAN000340,CUST000413,2023-07-22,177678,mobile_money,success
REPAY0000588,LOAN000340,CUST000413,2023-08-21,133258,mobile_money,success
REPAY0000589,LOAN000341,CUST000414,2026-02-27,325000,mobile_money,success
REPAY0000590,LOAN000341,CUST000414,2026-03-29,325000,agent,success
REPAY0000591,LOAN000342,CUST000415,2023-07-10,321848,agent,success
REPAY0000592,LOAN000343,CUST000416,2025-11-19,510600,bank_transfer,success
REPAY0000593,LOAN000344,CUST000417,2025-09-21,404984,agent,success
REPAY0000594,LOAN000344,CUST000417,2025-10-21,250704,mobile_money,success
REPAY0000595,LOAN000345,CUST000418,2024-02-08,78955,mobile_money,success
REPAY0000596,LOAN000345,CUST000418,2024-03-09,23222,bank_transfer,success
REPAY0000597,LOAN000346,CUST000420,2024-10-24,323504,bank_transfer,success
REPAY0000598,LOAN000346,CUST000420,2024-11-23,323504,agent,success
REPAY0000599,LOAN000347,CUST000421,2024-02-27,400000,bank_transfer,success
REPAY0000600,LOAN000347,CUST000421,2024-03-28,275000,agent,success
REPAY0000601,LOAN000348,CUST000422,2025-02-03,597352,bank_transfer,success
REPAY0000602,LOAN000349,CUST000424,2024-12-04,142917,mobile_money,success
REPAY0000603,LOAN000350,CUST000426,2025-08-19,55643,agent,success
REPAY0000604,LOAN000350,CUST000426,2025-09-18,76509,agent,success
REPAY0000605,LOAN000351,CUST000427,2025-08-24,159346,bank_transfer,success
REPAY0000606,LOAN000351,CUST000427,2025-09-23,194757,bank_transfer,success
REPAY0000607,LOAN000352,CUST000428,2025-01-30,117197,bank_transfer,success
REPAY0000608,LOAN000352,CUST000428,2025-03-01,54091,agent,success
REPAY0000609,LOAN000353,CUST000429,2026-04-01,56621,agent,success
REPAY0000610,LOAN000353,CUST000429,2026-05-01,33306,mobile_money,success
REPAY0000611,LOAN000354,CUST000431,2025-06-26,401325,bank_transfer,success
REPAY0000612,LOAN000354,CUST000431,2025-07-26,117053,bank_transfer,success
REPAY0000613,LOAN000355,CUST000432,2025-04-02,139642,agent,success
REPAY0000614,LOAN000356,CUST000433,2025-01-20,400000,mobile_money,success
REPAY0000615,LOAN000356,CUST000433,2025-02-19,300000,mobile_money,success
REPAY0000616,LOAN000357,CUST000435,2024-10-25,395452,mobile_money,success
REPAY0000617,LOAN000357,CUST000435,2024-11-24,251651,mobile_money,success
REPAY0000618,LOAN000358,CUST000436,2024-03-15,225000,bank_transfer,success
REPAY0000619,LOAN000359,CUST000437,2024-09-26,81303,agent,success
REPAY0000620,LOAN000359,CUST000437,2024-10-26,47070,bank_transfer,success
REPAY0000621,LOAN000360,CUST000438,2023-07-02,215809,bank_transfer,success
REPAY0000622,LOAN000360,CUST000438,2023-08-01,179841,mobile_money,success
REPAY0000623,LOAN000361,CUST000440,2024-05-31,525000,mobile_money,success
REPAY0000624,LOAN000362,CUST000441,2025-07-16,125467,mobile_money,success
REPAY0000625,LOAN000362,CUST000441,2025-08-15,100373,bank_transfer,success
REPAY0000626,LOAN000363,CUST000442,2024-06-08,625000,mobile_money,success
REPAY0000627,LOAN000363,CUST000442,2024-07-08,275000,agent,success
